Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
29-Jun-2026,"INR 760,944",30.0,Rajvir Singh,29-Jun-2026 08:46 PM,cammetti.pdf (193.00 KB),ok,1.0,5999723.0,N W CONSTRUCTIONS,INR,"760,944",Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1112296_2,6268(72)/NNA/2025-26,NIRMAN WORK,1,5999723,N W CONSTRUCTIONS,23-Mar-2026 04:04 PM,Accepted-AOC,ok,29-Jun-2026 08:46 PM,Technical,All Documents Completed,Danish Haider Naqvi,18-Apr-2026 04:15 PM,technical_2093831.pdf,ce,Internal,ee,Rajvir Singh,08-Jun-2026 05:55 PM,finsummary_2093831.pdf (372.73 KB),Finance,ok,Rajvir Singh,08-Jun-2026 05:34 PM,,BOQ Comparative Chart,CE,Internal,EE,Danish Haider Naqvi,18-Apr-2026 05:23 PM,18-Apr-2026 05:25 PM,techsummary_2093831.pdf (193.41 KB),AOC,EE,NAGAR NIGAM ALIGARH,18-Mar-2026 05:00 PM,25-Mar-2026 11:00 AM,18-Mar-2026 05:00 PM,24-Mar-2026 05:00 PM,NA ,NA ,18-Mar-2026 05:00 PM,24-Mar-2026 05:00 PM,18-Apr-2026 05:25 PM,"1,180",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"76,000",No,fixed,,Nil,Nil,1.0,SBI Bank,NIRMAN WORK,NIRMAN WORK,Please refer Tender documents. ,NA ,"7,64,000",Civil Works,NA ,Tender,90.0,30.0,ALIGARH,202001.0,NA ,NA ,NA ,NAGAR NIGAM ALIGARH,No ,No,Directorate of Local Bodies UP||Aligarh Municipal Corporation,6268(72)/NNA/2025-26,2026_DOLBU_1112296_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,2,5999829,SHAH AND SONS,23-Mar-2026 03:50 PM,Rejected-Finance,ok,08-Jun-2026 05:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
