Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Tender Stage
23-Jun-2026,"INR 5,188,574.67",180.0,Satya Kumar Singh,23-Jun-2026 11:12 PM,finsummary_2102719.pdf (304.00 KB),Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur,2026_CEUVZ_1127378_2,951/SE Tender/jnp-gzp circle/25 Date-23-02-2026,C/O Basagonw link road to gulamipur link road,1.0,6002061.0,ADARSH CONSTRUCTION,INR,"5,188,574.67",1,6002061,ADARSH CONSTRUCTION,24-Mar-2026 08:35 AM,Accepted-AOC,AOC,23-Jun-2026 11:12 PM,Technical,Finance,Satya Kumar Singh,24-Apr-2026 04:04 PM,,S.K. SINGH,Internal,,Satya Kumar Singh,28-Apr-2026 08:35 PM,finsummary_2102719.pdf (288.20 KB),Finance,Finance,Satya Kumar Singh,28-Apr-2026 08:32 PM,,BOQ Comparative Chart,Sk Singh,Internal,,Satya Kumar Singh,24-Apr-2026 04:08 PM,24-Apr-2026 04:10 PM,techsummary_2102719.pdf (1239.58 KB),AOC,C/O Basagonw link road to gulamipur link road,C/O Basagonw link road to gulamipur link road,Please refer Tender documents. ,NA ,"67,28,000",Civil Works,NA ,Tender,90.0,180.0,Jaunpur,222002.0,NA ,NA ,NA ,"SE, Jaunpur-Ghazipur Circle, PWD, Jaunpur",No ,No,19-Mar-2026 11:00 AM,24-Mar-2026 12:30 PM,19-Mar-2026 11:00 AM,24-Mar-2026 12:00 PM,NA ,NA ,19-Mar-2026 11:00 AM,24-Mar-2026 12:00 PM,24-Apr-2026 04:10 PM,"5,36,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Chief Engineer PWD Varanasi Zone||S.E. Jaunpur - Ghazipur Circle PWD Jaunpur,951/SE Tender/jnp-gzp circle/25 Date-23-02-2026,2026_CEUVZ_1127378_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,714",Nil,Nil,No,1.0,SBI Bank,"SE, Jaunpur-Ghazipur Circle, PWD, Jaunpur","SE, Jaunpur-Ghazipur Circle, PWD, Jaunpur",AOC
,,,,,,,,,,,,,,,2,5999928,M/S ABHAY CONTRUCTION,24-Mar-2026 09:32 AM,Rejected-Finance,Not Admitted,28-Apr-2026 08:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,6002258,M/S SANKAT MOCHAN CONSTRUCTION,24-Mar-2026 10:38 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,24-Apr-2026 04:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,5999472,M/S SHIV PUJAN SINGH,24-Mar-2026 10:10 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,24-Apr-2026 04:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,5998944,SATYENDRA BAHADUR SINGH,24-Mar-2026 09:50 AM,Rejected-Finance,Not Admitted,28-Apr-2026 08:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
