EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"3,61,000",No,fixed,,Nil,Nil,Construction of SP Traffic Residence and Camp Office for Commissioner of Police Head Quarter at Dist- Gautam Buddh Nagar,Construction of SP Traffic Residence and Camp Office for Commissioner of Police Head Quarter at Dist- Gautam Buddh Nagar,Civil work  ,NA ,"1,80,57,000",Civil Works,NA ,Tender,90.0,365.0,EE RED GBN,201306.0,SE RED Meerut  ,SE RED Meerut  ,02-Apr-2026 03:00 PM ,SE RED Meerut,No ,No,1,Fee/PreQual/Technical,.pdf,sbd,1.0,SBI Bank,02-Apr-2026 11:45 AM,08-Apr-2026 12:30 PM,02-Apr-2026 11:45 AM,07-Apr-2026 04:00 PM,NA ,NA ,02-Apr-2026 11:45 AM,07-Apr-2026 04:00 PM,24-Apr-2026 12:30 PM,SE RED Meerut,SE RED Meerut,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GAUTAM BHDDH NAGAR,1618/RED/2025-26/Dt-27.02.2026,2026_REDUP_1132591_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,714",Nil,Nil,No,AOC,VINOD KUMAR,Internal,,ShashiBhushan Yadav,27-May-2026 05:17 PM,finsummary_2113903.pdf (209.05 KB),Technical,Summary,ShashiBhushan Yadav,20-Apr-2026 12:33 PM,technical_2113903.pdf,VINOD KUMAR,Internal,,ShashiBhushan Yadav,20-Apr-2026 12:42 PM,24-Apr-2026 12:30 PM,techsummary_2113903.pdf (202.62 KB),Finance,Summary,ShashiBhushan Yadav,24-Apr-2026 04:26 PM,finance_2113903.pdf,BOQ Comparative Chart,1.0,6034341.0,Rudra Engineers and Builders,INR,"17,771,784.3",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GAUTAM BHDDH NAGAR,2026_REDUP_1132591_3,1618/RED/2025-26/Dt-27.02.2026,Construction of SP Traffic Residence and Camp Office for Commissioner of Police Head Quarter at Dist- Gautam Buddh Nagar,1,6027325,M/S JAI MAA VAISNO INFRATECH,02-Apr-2026 08:00 PM,Rejected-Finance,L2,27-May-2026 05:17 PM,01-Jun-2026,"INR 17,771,784.3",365.0,ShashiBhushan Yadav,01-Jun-2026 11:20 AM,SECommittee.pdf (209.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6034341,Rudra Engineers and Builders,07-Apr-2026 02:37 PM,Accepted-AOC,L1,01-Jun-2026 11:20 AM,,,,,,,AOC
