S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
1,6083607,M/S P S CONSTRUCTION,03-May-2026 03:54 PM,Accepted-AOC,1st Lowest,01-Jun-2026 05:12 PM,1.0,6083607.0,M/S P S CONSTRUCTION,INR,"1,529,444",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE CHANDAULI,2026_REDUP_1138505_6,21/RED/Chandauli/26-27 Date-04-04-2026,Vikas Khand Chakia ke Gram Panchayat Bikapur me Guptnath ke ghar se uttar taraf CC road nirman karya.,29-May-2026,"INR 1,529,444",90.0,Aniruddh Kumar Yadav,01-Jun-2026 05:12 PM,Bikapur.pdf (332.00 KB),EE RED Chandauli,Internal,1 AE RED Chandauli 2 DAO RED Chandauli,Aniruddh Kumar Yadav,07-May-2026 10:06 AM,13-May-2026 11:00 AM,techsummary_2125875.pdf (421.95 KB),Finance,Bids received,Aniruddh Kumar Yadav,13-May-2026 05:32 PM,,BOQ Comparative Chart,EE RED Chandauli,Internal,1 AE RED Chandauli 2 DAO RED Chanduali,Aniruddh Kumar Yadav,18-May-2026 06:48 PM,finsummary_2125875.pdf (521.19 KB),Technical,Bids received,Aniruddh Kumar Yadav,07-May-2026 10:02 AM,,AOC,"1,104",Nil,Nil,No,18-Apr-2026 11:00 AM,04-May-2026 12:30 PM,18-Apr-2026 11:00 AM,04-May-2026 12:00 PM,NA ,NA ,18-Apr-2026 11:00 AM,04-May-2026 12:00 PM,13-May-2026 11:00 AM,1.0,SBI Bank,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE CHANDAULI,21/RED/Chandauli/26-27 Date-04-04-2026,2026_REDUP_1138505_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Vikas Khand Chakia ke Gram Panchayat Bikapur me Guptnath ke ghar se uttar taraf CC road nirman karya.,Vikas Khand Chakia ke Gram Panchayat Bikapur me Guptnath ke ghar se uttar taraf CC road nirman karya.,Please refer Tender documents. ,NA ,"15,39,000",Civil Works - Roads,NA ,Tender,90.0,90.0,Chakia,232104.0,NA ,NA ,NA ,EE RED Chandauli,No ,No,"30,800",No,fixed,,Nil,Nil,EE RED Chandauli,EE RED Chandauli,1,Fee/PreQual/Technical,.pdf,EMD fees and Technical Document,AOC
2,6083634,M/S RAMSAHARE SINGH,03-May-2026 04:15 PM,Rejected-Finance,2nd bidder,18-May-2026 06:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial Document,AOC
