Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
02-Jun-2026,"INR 3,999,600",90.0,shahinsha abbash,02-Jun-2026 06:55 PM,Workorder.pdf (225.00 KB),1,6144144,A.S.S. CONSTRUCTION AND SUPPLAYAR,26-May-2026 05:08 PM,Rejected-Finance,over rate,02-Jun-2026 06:29 PM,1.0,6144083.0,MS R S CONSTRUCTION,INR,"3,999,600",Directorate of Local Bodies UP||Nagar Panchayat Wazirganj Badaun,2026_DOLBU_1152612_1,155npwazirganj/2026/27/2026 date-18-05-2026,Civil Work,Technical,as per document,shahinsha abbash,01-Jun-2026 04:43 PM,,"Dr,Rajesh Kumar,Rahul Kumar,Shansha Abbas",Mixed,,shahinsha abbash,02-Jun-2026 06:29 PM,finsummary_2159213.pdf (116.00 KB),Finance,as per document,shahinsha abbash,02-Jun-2026 06:19 PM,,BOQ Comparative Chart,"Dr.Rajesh Kumar,Rahul Kumar,Shahinsha Abbas",Mixed,,shahinsha abbash,01-Jun-2026 04:46 PM,01-Jun-2026 05:00 PM,techsummary_2159213.pdf (116.00 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,as per document,"80,000",Yes,fixed,,eo,np ushait,23-May-2026 06:00 PM,30-May-2026 03:00 PM,23-May-2026 06:00 PM,30-May-2026 02:00 PM,NA ,NA ,23-May-2026 06:00 PM,30-May-2026 02:00 PM,01-Jun-2026 05:00 PM,1.0,FDR - Fixed Deposit,"4,720",eo,NP Ushait,Yes,Directorate of Local Bodies UP||Nagar Panchayat Wazirganj Badaun,155npwazirganj/2026/27/2026 date-18-05-2026,2026_DOLBU_1152612_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Civil Work,Nagar Panchayat wazirganj main karyalaya parisar main 12 vaanijikya dukano ka nirman karya,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,wazirganj,243641.0,NA ,NA ,NA ,wazirganj,No ,No,eo,wazirganj,AOC
,,,,,,2,6144162,GMT ENTERPRISES,26-May-2026 05:18 PM,Rejected-Finance,over rate,02-Jun-2026 06:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,as per document,,,,,,,,,,,,,,,,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,6144083,MS R S CONSTRUCTION,26-May-2026 04:51 PM,Accepted-AOC,work oder,02-Jun-2026 06:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
