Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Instrument Type,Tender Stage
28-Jun-2026,"INR 655,701.11",30.0,Amar Deep,28-Jun-2026 11:51 PM,Ibrarkkk.pdf (198.00 KB),1.0,6081271.0,M/S. NAGINA ENTERPRISES,INR,"655,701.11",Directorate of Local Bodies UP||Nagar Palika Parishad Pt. Deendayal Upadhayay Chandauli,2026_DOLBU_1140724_1,Letter no.437/NPP/Pt. DDUN/2026-27 Date 22.04.2026,"Wd no.23 Kasabmahal me ibrar pradhan ke makan se mukhatar akbar ali khan,mritunjay Sharma hote hua puliyanala tak CC road and nali karya",1.0,6081271.0,M/S. NAGINA ENTERPRISES,30-Apr-2026 10:03 PM,Accepted-AOC,lowest rate,28-Jun-2026 11:51 PM,Finance,Accept,Amar Deep,28-Jun-2026 11:43 PM,finance_2130201.pdf,BOQ Comparative Chart,rajeev mohan,Internal,Accepted,Rajeev Mohan Saxena,20-May-2026 11:25 AM,20-May-2026 02:00 PM,techsummary_2130201.pdf (309.93 KB),Technical,Accepted,Rajeev Mohan Saxena,20-May-2026 11:16 AM,technical_2130201.pdf,Amardeep,Internal,,Amar Deep,28-Jun-2026 11:45 PM,finsummary_2130201.pdf (256.66 KB),AOC,"Wd no.23 Kasabmahal me ibrar pradhan ke makan se mukhatar akbar ali khan,mritunjay Sharma hote hua puliyanala tak CC road and nali karya","Wd no.23 Kasabmahal me ibrar pradhan ke makan se mukhatar akbar ali khan,mritunjay Sharma hote hua puliyanala tak CC road and nali karya",Please refer Tender documents. ,NA ,"6,57,674",Civil Works,NA ,Tender,120.0,30.0,Chandauli,232101.0,NA ,NA ,NA ,Office Executive officer Npp Pt. DDU Nagar chanda,No ,No,"65,767",No,fixed,,Office Executive officer Npp Pt. DDU Nagar chanda,Chandauli,1.0,Fee/PreQual/Technical,.pdf,NSC FDR and TDR,"1,000",Office Executive officer Npp Pt. DDU Nagar chanda,Chandauli,No,24-Apr-2026 09:00 AM,02-May-2026 03:00 PM,24-Apr-2026 09:00 AM,02-May-2026 02:00 PM,NA ,NA ,24-Apr-2026 09:00 AM,02-May-2026 02:00 PM,20-May-2026 02:00 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Pt. Deendayal Upadhayay Chandauli,Letter no.437/NPP/Pt. DDUN/2026-27 Date 22.04.2026,2026_DOLBU_1140724_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Offline,No,No,No,Rajeev mohan saxena,Office Executive officer Npp Pt. DDU Nagar chanda,1.0,FDR - Fixed Deposit,AOC
,,,,,,,,,,,,,,,2.0,6081236.0,M/S. SRI DURGA ENGINEERING WORKS,30-Apr-2026 08:47 PM,Rejected-AOC,Highest rate,28-Jun-2026 11:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
