Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
NALA,BASEET DRAIN KE KM 0.00 SE KM. 33.00 TAK SILT SAFAI KA KARY,Please refer Tender documents. ,NA ,,Civil Works - Canal,NA ,Tender,90.0,NA ,BAREILLY,243001.0,NA ,NA ,NA ,BAREILLY,No ,No,23-May-2026 12:00 PM,29-May-2026 01:00 PM,23-May-2026 12:00 PM,29-May-2026 11:00 AM,NA ,NA ,23-May-2026 12:00 PM,29-May-2026 11:00 AM,30-May-2026 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||RCD, bareilly",01/EE/RCD/2026-27,2026_UPIDC_1152177_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"58,000",No,fixed,,Nil,Nil,854.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,EE,RCD BLY,AOC,EE RCD BAREILLY,Internal,EE ID BLY ACCOUNTANT RCD BLY,SARVESH CHANDRA SINHA,30-May-2026 11:46 AM,30-May-2026 02:00 PM,techsummary_2158379.pdf (224.18 KB),Finance,04 bids received,SARVESH CHANDRA SINHA,30-May-2026 03:28 PM,,BOQ Comparative Chart,EE RCD BAREILLY,Internal,EE ID BLY ACCOUNTANT RCD BLY,SARVESH CHANDRA SINHA,01-Jun-2026 04:33 PM,finsummary_2158379.pdf (102.10 KB),Technical,05 BIDS RECEIVED,SARVESH CHANDRA SINHA,30-May-2026 10:21 AM,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||RCD, bareilly",2026_UPIDC_1152177_3,01/EE/RCD/2026-27,NALA,1.0,6147230.0,JABBAR AHMAD,INR,"1,487,168.46",1,6147230,JABBAR AHMAD,28-May-2026 12:37 AM,Accepted-AOC,1,05-Jun-2026 04:54 PM,01-Jun-2026,"INR 1,487,168.46",15.0,SARVESH CHANDRA SINHA,05-Jun-2026 04:54 PM,2.pdf (472.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6143496,m/s mohd.sajid thekedar,26-May-2026 07:26 PM,Rejected-AOC,3,05-Jun-2026 04:54 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6147872,M/S OM BALA JEE CONSTRUCTION,28-May-2026 09:27 AM,Rejected-AOC,4,05-Jun-2026 04:54 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6144296,M/S PREM RAJ,26-May-2026 06:36 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,30-May-2026 10:21 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6150095,M/S UDDESHYA TRADERS,28-May-2026 07:35 PM,Rejected-AOC,2,05-Jun-2026 04:54 PM,,,,,,,AOC
