Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
15-May-2026 06:55 PM,30-May-2026 02:00 PM,15-May-2026 06:55 PM,29-May-2026 05:00 PM,NA ,NA ,15-May-2026 06:55 PM,29-May-2026 05:00 PM,08-Jun-2026 01:00 PM,"2,500",Nil,Nil,No,1.0,Corrigendum date,Date,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,Notice No. 18 date 06-04-2026,2026_REDUP_1149045_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"63,000",No,fixed,,Nil,Nil,eeredallahabad,eeredallahabad,1.0,SBI Bank,Name of Work - construction of Interlocking Road at Block Bahariya ke gram Sarai Madan me Karunesh kumar house main marg,Name of Work - construction of Interlocking Road at Block Bahariya ke gram Sarai Madan me Karunesh kumar house main marg,Please refer Tender documents. ,NA ,"31,21,000",Civil Works,NA ,Tender,90.0,NA ,eeredallahabad,211002.0,NA ,NA ,NA ,eeredallahabad,No ,No,1,Fee/PreQual/Technical,.pdf,pdf,AOC,Technical,d,Satyaprakash Mishra,30-May-2026 06:35 PM,,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,12-Jun-2026 03:44 PM,finsummary_2150922.pdf (441.74 KB),Finance,d,Satyaprakash Mishra,12-Jun-2026 03:18 PM,,BOQ Comparative Chart,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,05-Jun-2026 04:57 PM,08-Jun-2026 01:00 PM,techsummary_2150922.pdf (622.54 KB),18-Jun-2026,"INR 3,108,423.18",90.0,Satyaprakash Mishra,18-Jun-2026 04:08 PM,705.pdf (563.00 KB),AWARD OF CONTRACT,1,6150584,ABHISHEK ASSOCIATE,29-May-2026 02:16 PM,Rejected-Finance,Higher,12-Jun-2026 03:44 PM,1.0,6150573.0,NILA CONSTRUCTION,INR,"3,108,423.18",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,2026_REDUP_1149045_1,Notice No. 18 date 06-04-2026,Name of Work - construction of Interlocking Road at Block Bahariya ke gram Sarai Madan me Karunesh kumar house main marg,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,xls,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6150573,NILA CONSTRUCTION,29-May-2026 02:49 PM,Accepted-AOC,accepted,18-Jun-2026 04:08 PM,,,,,,,,,,AOC
