Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"2,360",Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",04/EE/BDV/2026-27,2026_UPIDC_1147578_32,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,12-May-2026 10:00 AM,18-May-2026 03:00 PM,12-May-2026 10:00 AM,18-May-2026 02:00 PM,NA ,NA ,12-May-2026 10:00 AM,18-May-2026 02:00 PM,27-May-2026 10:00 AM,1.0,SBI Bank,Executive Engineer,"Executive Engineer, Bandhi Division, Varunapuram Sinchai Colony, Sigra, Varanasi","Repair work on the damaged anti-erosion embankment in Atayastganj village, Shahabganj Development Block, Chandauli District.","Repair work on the damaged anti-erosion embankment in Atayastganj village, Shahabganj Development Block, Chandauli District.",Please refer Tender documents. ,NA ,"13,82,000",Civil Works,NA ,Tender,90.0,20.0,Chandauli,232104.0,NA ,NA ,NA ,"Executive Engineer, Bandhi Division, Varanasi",No ,No,"27,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Tender Notice,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||BD, varanasi",2026_UPIDC_1147578_32,04/EE/BDV/2026-27,"Repair work on the damaged anti-erosion embankment in Atayastganj village, Shahabganj Development Block, Chandauli District.",1,6120256,ARUN KUMAR PANDEY,16-May-2026 12:57 PM,Rejected-Finance,L4,03-Jun-2026 01:30 PM,Finance,Bid opening summary,SURESH CHANDRA AZAD,03-Jun-2026 01:24 PM,finance_2147129.pdf,BOQ Comparative Chart,Shri Suresh Chandra Azad,Internal,"Shri Sudhir Kumar Pal, E.E., G.C.D.B, Shri Manoj Kumar, DAO, BDV",SURESH CHANDRA AZAD,03-Jun-2026 01:30 PM,finsummary_2147129.pdf (488.67 KB),1.0,6123423.0,VARLAKSHMI ENTERPRISES,INR,"907,400.97","Shri Suresh Chandra Azad, E.E., BDV",Internal,"Shri Sudhir Kumar Pal, E.E., G.C.D, Bhadohi, Shri Monoj Komar, DAO, BDV",SURESH CHANDRA AZAD,26-May-2026 11:07 PM,27-May-2026 10:00 AM,techsummary_2147129.pdf (464.75 KB),Technical,Bid opening summary,SURESH CHANDRA AZAD,26-May-2026 03:35 PM,technical_2147129.pdf,05-Jun-2026,"INR 907,400.97",20.0,SURESH CHANDRA AZAD,26-Jun-2026 10:29 PM,lot31.pdf (493.00 KB),L1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,2,6122632,DEV ENTERPRISES,18-May-2026 01:11 PM,Rejected-Finance,L5,03-Jun-2026 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,6123709,Nirmala,18-May-2026 01:43 PM,Rejected-Finance,L6,03-Jun-2026 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,6123088,Shree Construction,18-May-2026 01:02 PM,Rejected-Finance,L3,03-Jun-2026 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,5,6123423,VARLAKSHMI ENTERPRISES,18-May-2026 08:31 AM,Accepted-AOC,L1,26-Jun-2026 10:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,6,6122004,VINOD KUMAR SINGH,17-May-2026 04:47 PM,Rejected-Finance,L2,03-Jun-2026 01:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
