Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
16-Jun-2026,"INR 2,726,464",90.0,Dinesh Singh,24-Jun-2026 06:09 PM,BLANK.pdf (181.00 KB),1,6129941,m/s raj contractor,24-May-2026 02:31 PM,Accepted-AOC,L1,24-Jun-2026 06:09 PM,1.0,6129941.0,m/s raj contractor,INR,"2,726,464",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,2026_REDUP_1149604_2,67/NIVIDA AGRA/2025-26 dt 07.4.2026,2. Vikaskhand Shamshabad ke lakhanpura tile per Mata Prasad ke Ghar Se sevla gauraiya Mata Mandir ki or CC sadak ka Nirman karya,Technical,TECHNICAL,Dinesh Singh,26-May-2026 12:03 PM,,EERED,Internal,,Dinesh Singh,02-Jun-2026 12:15 PM,finsummary_2152169.pdf (17.78 KB),Finance,financial,Dinesh Singh,30-May-2026 05:28 PM,,BOQ Comparative Chart,EERED,Internal,,Dinesh Singh,27-May-2026 02:20 PM,30-May-2026 02:00 PM,techsummary_2152169.pdf (181.05 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,SBD,854.0,Nil,Nil,No,"56,000",Yes,fixed,,Nil,Nil,EEREDAGRA,EEREDAGRA,19-May-2026 10:00 AM,25-May-2026 02:30 PM,19-May-2026 10:00 AM,25-May-2026 02:00 PM,NA ,NA ,19-May-2026 10:00 AM,25-May-2026 02:00 PM,30-May-2026 02:00 PM,2. Vikaskhand Shamshabad ke lakhanpura tile per Mata Prasad ke Ghar Se sevla gauraiya Mata Mandir ki or CC sadak ka Nirman karya,2. Vikaskhand Shamshabad ke lakhanpura tile per Mata Prasad ke Ghar Se sevla gauraiya Mata Mandir ki or CC sadak ka Nirman karya,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,AGRA,282002.0,NA ,NA ,NA ,EEREDAGRA,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,67/NIVIDA AGRA/2025-26 dt 07.4.2026,2026_REDUP_1149604_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC
,,,,,,2,6133710,M/S SUNIL CONSTRUCTION COMPANY,24-May-2026 03:38 PM,Rejected-Finance,L3,02-Jun-2026 12:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,6129324,SHIVAM CONSTRUCTION COMPANY,24-May-2026 01:06 PM,Rejected-Finance,L2,02-Jun-2026 12:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
