Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"5,000",Nil,Nil,No,1.0,SBI Bank,SE RED Lucknow Circle,"SE RED, Near Vikas Bhawan, Sarvoday Nagar, Lucknow, 226016",1,Fee/PreQual/Technical,.pdf,Fees And Technical Documents,28-Apr-2026 06:00 PM,15-May-2026 12:30 PM,28-Apr-2026 06:00 PM,14-May-2026 12:00 PM,NA ,NA ,28-Apr-2026 06:00 PM,14-May-2026 12:00 PM,25-May-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE,28/SE RED Lucknow/Sitapur/26-27 Dt 02/04/2026,2026_REDUP_1143024_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Under District Sitapur, Khand Kasamanda Gram Pt Ramnagara Bahadurpur Haresh Yadav house to Gaya Prasad house, Khadanja to Kunwar Rawat house to Suresh house, Road to Prithviraj house, Road to Surendra house, Khadanja to Ramu house, Lot No 5","Under District Sitapur, Khand Kasamanda Gram Pt Ramnagara Bahadurpur Haresh Yadav house to Gaya Prasad house, Khadanja to Kunwar Rawat house to Suresh house, Road to Prithviraj house, Road to Surendra house, Khadanja to Ramu house, Lot No 5",Please refer Tender documents. ,NA ,"54,85,000",Civil Works,NA ,Tender,90.0,90.0,Sitapur,261001.0,SE RED Lucknow Circle ,"SE RED, Near Vikas Bhawan, Sarvoday Nagar, Lucknow, 226016  ",30-Apr-2026 11:00 AM ,SE RED Lucknow Circle,No ,No,"1,09,700",No,percentage,2.0%,Nil,Nil,AOC,Technical,Two bid have been received and send For Technical Evaluation,Gyanendra Kumar,15-May-2026 01:10 PM,,Er Gyanendra Kumar SE RED Lucknow,Internal,,Gyanendra Kumar,17-Jun-2026 10:48 AM,finsummary_2135310.pdf (678.14 KB),Finance,Summary,Gyanendra Kumar,29-May-2026 02:21 PM,,BOQ Comparative Chart,Er Gyanendra Kumar SE RED Lucknow Circle,Internal,"Er Gyanendra Kumar SE RED Lucknow Circle, Er Gyanendra Kumar EE RED Sitapur, Er Noor Alam EE RED Raebareli. Er A K Sahu DAO RED Sitapur",Gyanendra Kumar,21-May-2026 04:04 PM,25-May-2026 12:00 PM,techsummary_2135310.pdf (327.23 KB),17-Jun-2026,"INR 5,468,665",90.0,Gyanendra Kumar,17-Jun-2026 10:50 AM,28_5.pdf (678.00 KB),1,6111882,KAMLENDRA VIKRAM SINGH,13-May-2026 08:50 PM,Accepted-AOC,AIOC,17-Jun-2026 04:04 PM,1.0,6111882.0,KAMLENDRA VIKRAM SINGH,INR,"5,468,665",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE,2026_REDUP_1143024_5,28/SE RED Lucknow/Sitapur/26-27 Dt 02/04/2026,"Under District Sitapur, Khand Kasamanda Gram Pt Ramnagara Bahadurpur Haresh Yadav house to Gaya Prasad house, Khadanja to Kunwar Rawat house to Suresh house, Road to Prithviraj house, Road to Surendra house, Khadanja to Ramu house, Lot No 5",AOC
,,,,,,,,2,Finance,.xls,Financial Documents(Boq),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6111699,M/s Mannat Construction,13-May-2026 06:01 PM,Rejected-Finance,Rejected,17-Jun-2026 10:48 AM,,,,,,,,,,AOC
