Type :,Summary :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage
Technical,UNDER EVALUATION,SUNNY YADAV,02-Feb-2026 01:16 PM,,18-Jun-2026,"INR 3,414,979.48",1095.0,SUNNY YADAV,18-Jun-2026 06:03 PM,16800.pdf (517.00 KB),AWARD LETTER,GM_PROJECT,Internal,DGM_FINANCE SM_WC-6 SM_TECHNICAL,SUNNY YADAV,09-Mar-2026 07:07 PM,10-Mar-2026 11:00 AM,techsummary_2044006.pdf (184.03 KB),1.0,5830814.0,DEEPAK BUILDERS,29-Jan-2026 11:58 AM,Rejected-Finance,L3,13-May-2026 03:59 PM,Greater Noida Industrial Development Authority,2026_GNIDA_1107496_10,SM/(TENDER CELL)/2026/703 DATED-17.01.2026,"Maintenance Work (Surface Dressing, Jungle Cleaning, Drain Cleaning, Painting and other Miscellaneous Work) for Three Years of Sector Boraki Extension, Greater Noida.",Finance,UNDER EVALUATION,SUNNY YADAV,10-Mar-2026 01:15 PM,,BOQ Comparative Chart,GM_PROJECT,Internal,DGM_FINANCE SM_WC-5 SM_TECHNICAL,SUNNY YADAV,13-May-2026 03:59 PM,finsummary_2044006.pdf (193.95 KB),1.0,5830995.0,M/S Shokeen Construction,INR,"3,414,979.48",AOC,1.0,Fee/PreQual/Technical,.pdf,"TENDER FEE, EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP","93,000",No,fixed,,Nil,Nil,"Maintenance Work (Surface Dressing, Jungle Cleaning, Drain Cleaning, Painting and other Miscellaneous Work) for Three Years of Sector Boraki Extension, Greater Noida.","Maintenance Work (Surface Dressing, Jungle Cleaning, Drain Cleaning, Painting and other Miscellaneous Work) for Three Years of Sector Boraki Extension, Greater Noida.",REFER TENDER DOCUMENT ,NA ,"46,14,837",Civil Works,MAINTENANCE WOK ,Tender,90.0,1095.0,GREATER NOIDA,201308.0,NA ,NA ,NA ,GREATER NOIDA INDUSTRIAL DEVELOPMENT AUTHORITY,No ,No,"1,060",Nil,Nil,No,Greater Noida Industrial Development Authority,SM/(TENDER CELL)/2026/703 DATED-17.01.2026,2026_GNIDA_1107496_10,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,SM_TENDER CELL,GNIDA OFFICE,20-Jan-2026 03:00 PM,02-Feb-2026 11:00 AM,20-Jan-2026 03:00 PM,29-Jan-2026 05:00 PM,NA ,NA ,20-Jan-2026 03:00 PM,29-Jan-2026 05:00 PM,10-Mar-2026 11:00 AM,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,2.0,5831016.0,M/s H K Associate,29-Jan-2026 01:29 PM,Rejected-Finance,L2,13-May-2026 03:59 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3.0,5830995.0,M/S Shokeen Construction,29-Jan-2026 01:15 PM,Accepted-AOC,L1,18-Jun-2026 06:03 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
