EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"3,78,554",No,percentage,3.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Tender Notice,CE,Ghaziabad Nagar Nigam,09-Feb-2026 09:00 AM,28-Feb-2026 03:30 PM,09-Feb-2026 09:00 AM,28-Feb-2026 03:00 PM,NA ,NA ,09-Feb-2026 09:00 AM,28-Feb-2026 03:00 PM,02-Apr-2026 01:00 PM,Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,107/Nirman/2025-26 Date 16.01.2026,2026_DOLBU_1113580_63,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"7,445",Nil,Nil,No,"In Ward-40 Sahibabad village, on the market road and subsidiary streets, from Mangal to Valmiki temple and other subsidiary streets and in Jhandapur, from Devesh Thakur to Nagendra Gupta and from Ranglal Bhati to Geeta, the street of Sachin Saxena an","In Ward-40 Sahibabad village, on the market road and subsidiary streets, from Mangal to Valmiki temple and other subsidiary streets and in Jhandapur, from Devesh Thakur to Nagendra Gupta and from Ranglal Bhati to Geeta, the street of Sachin Saxena an",Please refer Tender documents. ,NA ,"1,26,18,451",Civil Works,NA ,Tender,90.0,NA ,Ghaziabad,201001.0,NA ,NA ,NA ,Ghaziabad Nagar Nigam,No ,No,1.0,SBI Bank,AOC,1,5938723,A.S Constructions,28-Feb-2026 02:12 PM,Rejected-Finance,L2,01-Jun-2026 12:17 PM,Directorate of Local Bodies UP||Ghaziabad Municipal Corporation,2026_DOLBU_1113580_63,107/Nirman/2025-26 Date 16.01.2026,"In Ward-40 Sahibabad village, on the market road and subsidiary streets, from Mangal to Valmiki temple and other subsidiary streets and in Jhandapur, from Devesh Thakur to Nagendra Gupta and from Ranglal Bhati to Geeta, the street of Sachin Saxena an",1.0,5940695.0,MALIK CONSTRUCTION,INR,"10,725,683",ce,Internal,,narendra kumar chaudhary,01-Jun-2026 12:17 PM,finsummary_2062582.pdf (462.34 KB),Finance,Finane,narendra kumar chaudhary,02-Apr-2026 04:20 PM,,BOQ Comparative Chart,CE,Internal,,narendra kumar chaudhary,30-Mar-2026 04:15 PM,02-Apr-2026 01:00 PM,techsummary_2062582.pdf (769.55 KB),Technical,Technical,narendra kumar chaudhary,05-Mar-2026 02:40 PM,,01-Jun-2026,"INR 10,725,683",60.0,narendra kumar chaudhary,01-Jun-2026 12:20 PM,63107.pdf (462.00 KB),AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5940695,MALIK CONSTRUCTION,28-Feb-2026 01:24 PM,Accepted-AOC,L1,01-Jun-2026 12:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5937964,M/S BHAGWATI CONTRACTOR,27-Feb-2026 03:21 PM,Rejected-Technical,all requried not complete,30-Mar-2026 04:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,5933419,M/S MAHESH CHAND CONTRACTORS,27-Feb-2026 02:30 PM,Rejected-Finance,L2,01-Jun-2026 12:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,5923032,M/S MOHIT CHOUDHARY,26-Feb-2026 07:12 PM,Rejected-Finance,L2,01-Jun-2026 12:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
