S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,"1,194",Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",01/EE/2026-27,2026_UPIDC_1156621_9,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"Executive Engineer, Irrigation Division, Baraut Ba","OFFICE OF THE EX.EN, IRRIGATION DEPARTMENT BARAUT","9,700",Yes,fixed,,Nil,Nil,SILT CLEARANCE OF INTERNAL SECTION OF PABLA DRAIN FROM KM 0.000 TO KM 4.600,SILT CLEARANCE OF INTERNAL SECTION OF PABLA DRAIN FROM KM 0.000 TO KM 4.600,AS PER TENDER DOCUMENT ,N/A ,"4,82,000",Civil Works - Canal,N/A ,Tender,90.0,10.0,BAGHPAT,250611.0,NA ,NA ,NA ,"OFFICE OF THE EX.EN, IRRIGATION DEPARTMENT BARAUT",No ,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,04-Jun-2026 10:30 AM,10-Jun-2026 01:00 PM,04-Jun-2026 10:30 AM,10-Jun-2026 11:00 AM,NA ,NA ,04-Jun-2026 10:30 AM,10-Jun-2026 11:00 AM,15-Jun-2026 11:00 AM,AOC,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",Internal,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",RAJNEESH KUMAR,22-Jun-2026 05:56 PM,finsummary_2167274.pdf (151.06 KB),Technical,Bid opening summary,RAJNEESH KUMAR,12-Jun-2026 07:11 PM,technical_2167274.pdf,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",Internal,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",RAJNEESH KUMAR,12-Jun-2026 07:21 PM,15-Jun-2026 11:00 AM,techsummary_2167274.pdf (601.58 KB),Finance,Bid opening summary,RAJNEESH KUMAR,22-Jun-2026 05:50 PM,finance_2167274.pdf,BOQ Comparative Chart,1,6183816,ramarshad,10-Jun-2026 10:43 AM,Rejected-Finance,REJECT,22-Jun-2026 05:56 PM,1.0,6183480.0,SHIVA CONSTRUCTION,INR,"410,550","U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",2026_UPIDC_1156621_9,01/EE/2026-27,SILT CLEARANCE OF INTERNAL SECTION OF PABLA DRAIN FROM KM 0.000 TO KM 4.600,22-Jun-2026,"INR 410,550",10.0,RAJNEESH KUMAR,22-Jun-2026 06:03 PM,PABLA.pdf (151.00 KB),WORK START,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6183480,SHIVA CONSTRUCTION,10-Jun-2026 10:19 AM,Accepted-AOC,ACCEPT,22-Jun-2026 06:02 PM,,,,,,,,,,,,,,,,,AOC
