Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
22-Jun-2026,"INR 167,281.05",30.0,Dinesh Prasad,22-Jun-2026 03:53 PM,L1.pdf (251.00 KB),"Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1127219_2,1431/A.A.5/25-26,Cleaning of nala from barra south hemant vihar sankat mochan to shastri chauk Under Ward-51 Zone-5,1.0,6033524.0,M/s Sahil Construction,INR,"167,281.05",1.0,6033524.0,M/s Sahil Construction,07-Apr-2026 02:30 PM,Accepted-AOC,Agreement work complete,22-Jun-2026 03:53 PM,Finance,Open,Dinesh Prasad,15-Apr-2026 04:03 PM,,BOQ Comparative Chart,Municipal Commissioner SIR,Internal,,Dinesh Prasad,22-Jun-2026 03:49 PM,finsummary_2114760.pdf (250.54 KB),Municipal Commissioner SIR,Internal,,KAMALESH KUMAR PATEL,19-Jun-2026 02:12 PM,techsummary_2114760.pdf (250.59 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender Document Pending work Affidavit,1.0,SBI Bank,"19,680",No,percentage,10.0%,Nil,Nil,Chief Engineer,Motijheel Nagar Nigam Kanpur.,03-Apr-2026 09:00 AM,08-Apr-2026 04:00 PM,03-Apr-2026 09:00 AM,08-Apr-2026 03:00 PM,NA ,NA ,03-Apr-2026 09:00 AM,08-Apr-2026 03:00 PM,590.0,Nil,Nil,No,Cleaning of nala from barra south hemant vihar sankat mochan to shastri chauk Under Ward-51 Zone-5,Cleaning of nala from barra south hemant vihar sankat mochan to shastri chauk Under Ward-51 Zone-5,Please refer Tender documents. ,NA ,"1,96,801",Civil Works,NA ,Tender,30.0,30.0,Ward-51,208001.0,NA ,NA ,NA ,"Zonal Office Zone-5, Govind Nagar Kanpur Nagar.",No ,No,"Kanpur Municipal Corporation, Kanpur, UP",1431/A.A.5/25-26,2026_NNKAN_1127219_2,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,"BOQ , rate to be filled by vender",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
