Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Tender Stage
03-Jun-2026,"INR 413,146.03",30.0,Madan Pal,03-Jun-2026 05:11 PM,techhh.pdf (99.00 KB),Saharanpur Municipal Corporation Saharanpur UP,2026_NNSAH_1114629_1,5773 B,Construction of cc road and nali from asgar house to arvind house and gulfam house to khurshed house for khanalampura at ward no. 28,1.0,5937097.0,BS Enterprises,INR,"413,146.03",1.0,5937097.0,BS Enterprises,27-Feb-2026 12:04 PM,Accepted-AOC,L1,03-Jun-2026 05:11 PM,Technical,Admitted,Sandeep kumar Misra,27-Mar-2026 05:53 PM,technical_2067205.pdf,MADANPAL,Internal,,Madan Pal,03-Jun-2026 05:09 PM,finsummary_2067205.pdf (99.31 KB),Finance,Admitted,Madan Pal,21-Apr-2026 12:45 PM,finance_2067205.pdf,BOQ Comparative Chart,Suresh Chand,Internal,,Sandeep kumar Misra,20-Apr-2026 05:20 PM,20-Apr-2026 05:25 PM,techsummary_2067205.pdf (22.89 KB),AOC,chief Engineer Nagar Nigam Saharanpur,chief Engineer Nagar Nigam Saharanpur,1.0,Construction of cc road and nali from asgar house to arvind house and gulfam house to khurshed house for khanalampura at ward no. 28,Date,,1,Fee/PreQual/Technical,.pdf,Technical,11-Feb-2026 06:00 PM,28-Feb-2026 11:00 AM,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,NA ,NA ,11-Feb-2026 06:00 PM,27-Feb-2026 03:00 PM,20-Apr-2026 05:25 PM,Construction of cc road and nali from asgar house to arvind house and gulfam house to khurshed house for khanalampura at ward no. 28,Construction of cc road and nali from asgar house to arvind house and gulfam house to khurshed house for khanalampura at ward no. 28,Please refer Tender documents. ,NA ,"4,18,164",Civil Works,NA ,Tender,90.0,30.0,saharanpur,247001.0,NA ,NA ,NA ,nagar nigam saharanpur,No ,No,"41,816",No,percentage,10.0%,Nil,Nil,590.0,Nil,Nil,No,Saharanpur Municipal Corporation Saharanpur UP,5773 B,2026_NNSAH_1114629_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
