S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,"2,640",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"TENDER FEE, EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",06-Feb-2026 03:00 PM,18-Feb-2026 11:00 AM,06-Feb-2026 03:00 PM,16-Feb-2026 05:00 PM,NA ,NA ,06-Feb-2026 03:00 PM,16-Feb-2026 05:00 PM,29-Apr-2026 11:00 AM,GM_PROJECT,GNIDA OFFICE,"Repairing and Rising of road, drain in 6 Percent abadi plot in village Shakipur, Greater Noida.","Repairing and Rising of road, drain in 6 Percent abadi plot in village Shakipur, Greater Noida.",REFER TENDER DOCUMENT ,NA ,"1,45,55,888",Civil Works,DEVELOPMENT WORK ,Tender,90.0,180.0,GREATER NOIDA,201310.0,NA ,NA ,NA ,GREATER NOIDA INDUSTRIAL DEVELOPMENT AUTHORITY,No ,No,"2,92,000",No,fixed,,Nil,Nil,Greater Noida Industrial Development Authority,SM/(E-TENDER CELL)/2026/711 DATED-02.02.2026,2026_GNIDA_1112638_12,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,AOC,Greater Noida Industrial Development Authority,2026_GNIDA_1112638_12,SM/(E-TENDER CELL)/2026/711 DATED-02.02.2026,"Repairing and Rising of road, drain in 6 Percent abadi plot in village Shakipur, Greater Noida.",1,5877460,JAI SHRI KRISHNA CONTRACTOR AND SUPPLIER,16-Feb-2026 04:22 PM,Rejected-Technical,DIS-QUALIFIED,28-Apr-2026 06:10 PM,1.0,5870530.0,M/S M K D CONSTRUCTION,INR,"13,535,520.76",ACEO_SK,Internal,GM_FINANCE GM_PROJECT SM_TECHNICAL,RAJESH NIM,24-Jun-2026 02:10 PM,finsummary_2058249.pdf (263.05 KB),Finance,UNDER EVALUATION,PRANAV SINGH RATHORE,29-Apr-2026 04:35 PM,,BOQ Comparative Chart,Technical,UNDER EVALUATION,RATIK RATIK,18-Feb-2026 12:59 PM,,24-Jun-2026,"INR 13,535,520.76",180.0,RAJESH NIM,24-Jun-2026 02:12 PM,29448.pdf (522.00 KB),AWARD LETTER,ACEO_SK,Internal,GM_FINANCE GM_PROJECT SM_TECHNICAL,RAJESH NIM,28-Apr-2026 06:10 PM,29-Apr-2026 11:00 AM,techsummary_2058249.pdf (215.31 KB),AOC
,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2,5877894,M/S BABA CONSTRUCTION CO.,16-Feb-2026 12:00 PM,Rejected-Technical,DIS-QUALIFIED,28-Apr-2026 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,5868787,M/s Goodhill Builders,16-Feb-2026 01:13 PM,Rejected-Finance,L2,24-Jun-2026 02:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,5879927,M/s Mahalaxmi Construction Co.,16-Feb-2026 04:28 PM,Rejected-Technical,DIS-QUALIFIED,28-Apr-2026 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,5,5870530,M/S M K D CONSTRUCTION,16-Feb-2026 12:59 PM,Accepted-AOC,L1,24-Jun-2026 02:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,6,5879635,SHUBHAM BUILDERS,16-Feb-2026 03:38 PM,Rejected-Technical,DIS-QUALIFIED,28-Apr-2026 06:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
