Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
17-Jun-2026,"INR 2,349,413",90.0,Dinesh Singh,24-Jun-2026 04:44 PM,BLANK.pdf (181.00 KB),1,6119669,OM CONSTRUCTIONS,20-May-2026 11:46 PM,Accepted-AOC,l1,24-Jun-2026 04:44 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,2026_REDUP_1148440_1,164/NIVIDA AGRA/2025-26 dt 20.4.2026,Janpad Agra Mein Nehru enclaim Mein hig 39 se lekar Hig 56 ki or cc evam nalin nimma karaya,1.0,6119669.0,OM CONSTRUCTIONS,INR,"2,349,413",Technical,Technical,Dinesh Singh,27-May-2026 11:12 AM,,EERED,Internal,,Dinesh Singh,17-Jun-2026 03:28 PM,finsummary_2149659.pdf (181.05 KB),Finance,FINANCIAL,Dinesh Singh,29-May-2026 02:41 PM,,BOQ Comparative Chart,EERED,Internal,,Dinesh Singh,27-May-2026 12:26 PM,29-May-2026 10:00 AM,techsummary_2149659.pdf (181.05 KB),AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,164/NIVIDA AGRA/2025-26 dt 20.4.2026,2026_REDUP_1148440_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,sbd,Janpad Agra Mein Nehru enclaim Mein hig 39 se lekar Hig 56 ki or cc evam nalin nimma karaya,Janpad Agra Mein Nehru enclaim Mein hig 39 se lekar Hig 56 ki or cc evam nalin nimma karaya,Please refer Tender documents. ,NA ,"23,50,000",Civil Works,NA ,Tender,90.0,90.0,AGRA,282002.0,NA ,NA ,NA ,EEREDAGRA,No ,No,1.0,SBI Bank,15-May-2026 10:00 AM,22-May-2026 12:30 PM,15-May-2026 10:00 AM,22-May-2026 12:00 PM,NA ,NA ,15-May-2026 10:00 AM,22-May-2026 12:00 PM,29-May-2026 10:00 AM,"48,000",Yes,fixed,,Nil,Nil,EEREDAGRA,EEREDAGRA,854.0,Nil,Nil,No,AOC
,,,,,,2,6120945,SWASTIK ENTERPRISES,16-May-2026 06:31 PM,Rejected-Finance,L2,17-Jun-2026 03:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
