Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
EO NPP DEORIA,NPP DEORIA,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,23-Apr-2026 03:00 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_210,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,80,678",No,fixed,,Nil,Nil,1.0,SBI Bank,"2,632",Nil,Nil,No,"WARD NO.25 ME CHANDRABHAN CHAURASIYA KE GHAR SE RAMAVTAR , PRAHLAD MANI KE GHAR HOTE HUYE NEELAM SINGH KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA","WARD NO.25 ME CHANDRABHAN CHAURASIYA KE GHAR SE RAMAVTAR , PRAHLAD MANI KE GHAR HOTE HUYE NEELAM SINGH KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA",Please refer Tender documents. ,NA ,"18,06,783",Civil Works,NA ,Tender,90.0,90.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,AOC,Technical,TECHNICAL BID OPENED,Sanjay kumar Tiwari,21-Apr-2026 03:52 PM,,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_210,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,"WARD NO.25 ME CHANDRABHAN CHAURASIYA KE GHAR SE RAMAVTAR , PRAHLAD MANI KE GHAR HOTE HUYE NEELAM SINGH KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA",1.0,5995751.0,M/S BARISTER MANI TRIPATHI,INR,"1,805,880",1,5995751,M/S BARISTER MANI TRIPATHI,22-Mar-2026 01:18 PM,Accepted-AOC,L1,17-Jun-2026 07:59 AM,Finance,FINANCIAL BID OPENED,Poo Ja,24-Apr-2026 12:37 PM,,BOQ Comparative Chart,09-Jun-2026,"INR 1,805,880",90.0,Sanjay kumar Tiwari,17-Jun-2026 07:59 AM,Scan_0006.pdf (567.00 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Sanjay kumar Tiwari,24-Apr-2026 03:10 PM,finsummary_2085523.pdf (90.42 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Poo Ja,23-Apr-2026 01:34 PM,23-Apr-2026 03:00 PM,techsummary_2085523.pdf (499.49 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,2,5995030,M/S DILIP NATH TRIPATHI THEKEDAR,23-Mar-2026 01:50 AM,Rejected-Finance,L2,24-Apr-2026 03:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,3,5995074,M/S MITHILESH PAL,23-Mar-2026 02:14 AM,Rejected-Finance,L3,24-Apr-2026 03:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
