Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Executive Engineer Officer,"UPSCIDCO. 154, Tilhar House, Gali in front of S.S.P. Office, Civil Lines, Bareilly",1,Fee/PreQual/Technical,.pdf,"Tender Notice, Fee EMD and BOQ",Construction of C.C. Road and Drain Work at Vill. Suktiya in Shaukat House to Bijli Khamba (Vidhayak Nidhi),Construction of C.C. Road and Drain Work at Vill. Suktiya in Shaukat House to Bijli Khamba (Vidhayak Nidhi),Construction of C.C. Road and Drain Work at Vill. Suktiya in Shaukat House to Bijli Khamba (Vidhayak Nidhi) ,NA ,"11,95,255",Civil Works - Roads,Const. of CC Road and Drain Work at Vill. Suktiya ,Tender,90.0,60.0,Bareilly,243001.0,NA ,NA ,NA ,"UPSCIDCO. 154, Tilhar House, Civil Lines, Bareilly",No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,183-3/E.E. BLY/E-Tender/BLY/2026-27 Dt. 27.05.2026,2026_SCIDC_1154823_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"1,652",EE UPSCIDCO,BAREILLY,No,1.0,RTGS - RTGS Payment,"24,000",No,fixed,,EE UPSCIDCO,BAREILLY,27-May-2026 06:55 PM,03-Jun-2026 02:00 PM,27-May-2026 06:55 PM,03-Jun-2026 01:00 PM,NA ,NA ,27-May-2026 06:55 PM,03-Jun-2026 01:00 PM,09-Jun-2026 11:00 AM,AOC,Finance,Financial Bid Opening Summary,Charan Singh Arya,10-Jun-2026 02:25 PM,finance_2163335.pdf,BOQ Comparative Chart,Charan Singh Arya,Internal,"Charan Singh Arya, Bhaskar Mishra",Charan Singh Arya,09-Jun-2026 10:15 AM,09-Jun-2026 11:00 AM,techsummary_2163335.pdf (280.05 KB),Technical,Technical Bid Opening Summary,Charan Singh Arya,08-Jun-2026 05:29 PM,technical_2163335.pdf,Charan Singh Arya,Internal,"Charan Singh Arya, Bhaskar Mishra",Charan Singh Arya,10-Jun-2026 03:10 PM,finsummary_2163335.pdf (755.86 KB),10-Jun-2026,"INR 1,194,776.9",60.0,Bhaskar Mishra,16-Jun-2026 10:25 AM,LOI3.pdf (765.00 KB),Total Contract Value Rs. 1194776.90,1,6163541,Dhriti Enterprizes,03-Jun-2026 04:14 AM,Rejected-AOC,IInd Lowest Rate,16-Jun-2026 10:25 AM,1.0,6163503.0,Syed Construction,INR,"1,194,776.9",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,2026_SCIDC_1154823_1,183-3/E.E. BLY/E-Tender/BLY/2026-27 Dt. 27.05.2026,Construction of C.C. Road and Drain Work at Vill. Suktiya in Shaukat House to Bijli Khamba (Vidhayak Nidhi),AOC
,,2,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6163503,Syed Construction,03-Jun-2026 02:24 AM,Accepted-AOC,Ist Lowest Rate,16-Jun-2026 10:25 AM,,,,,,,,,,AOC
