Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
Executive Engineer,Office Sharda Sagar Division Pilibhit,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||SSD, pilibhit",02/E.E/2026-27,2026_UPIDC_1143214_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"7,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,29-Apr-2026 09:00 AM,04-May-2026 02:00 PM,29-Apr-2026 09:00 AM,04-May-2026 02:00 PM,NA ,NA ,29-Apr-2026 09:00 AM,04-May-2026 02:00 PM,28-May-2026 02:00 PM,677.0,Nil,Nil,No,1.0,SBI Bank,Cleaning of Udaipur Drain Between Km.0.000 to Km 7.000 for Year 2026-27(Lot No 04),Cleaning of Udaipur Drain Between Km.0.000 to Km 7.000 for Year 2026-27(Lot No 04),Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,Pilibhit,262001.0,NA ,NA ,NA ,Office Sharda Sagar Division Pilibhit,No ,No,1.0,Cleaning of Udaipur Drain Between Km.0.000 to Km 7.000 for Year 2026-27(Lot No 04),Date,,AOC,EE,Internal,,Praveen Prakash Gautam,25-May-2026 03:20 PM,28-May-2026 02:00 PM,techsummary_2135322.pdf (296.99 KB),Finance,All Admitted,Praveen Prakash Gautam,29-May-2026 11:15 AM,finance_2135322.pdf,BOQ Comparative Chart,EE,Internal,,Praveen Prakash Gautam,10-Jun-2026 01:23 PM,finsummary_2135322.pdf (1071.37 KB),Technical,"08 bids received, in which 03 admitted and rest rejected",Praveen Prakash Gautam,25-May-2026 03:17 PM,technical_2135322.pdf,1,6085990,ISHTAKHAR AHAMAD,04-May-2026 01:43 AM,Rejected-AOC,Not Admitted,10-Jun-2026 01:25 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||SSD, pilibhit",2026_UPIDC_1143214_4,02/E.E/2026-27,Cleaning of Udaipur Drain Between Km.0.000 to Km 7.000 for Year 2026-27(Lot No 04),1.0,6083542.0,PALAK AGARWAL,INR,"320,740",10-Jun-2026,"INR 320,740",30.0,Praveen Prakash Gautam,10-Jun-2026 01:25 PM,1785.pdf (113.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6086198,MS DIVYANSHI ENTERPRISES,04-May-2026 01:19 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 03:17 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,6085152,M/s Niha Contractor and Supplier,04-May-2026 12:14 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 03:17 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,6084856,M/S RIZWAN CONTRACTOR,03-May-2026 02:50 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 03:17 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,6085826,M/S UNJALA CONSTRUCTION,04-May-2026 01:13 AM,Rejected-AOC,Not Admitted,10-Jun-2026 01:25 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,6083542,PALAK AGARWAL,04-May-2026 11:58 AM,Accepted-AOC,Admitted,10-Jun-2026 01:25 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7,6084176,Pl Engineering & construction,03-May-2026 02:30 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 03:17 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,8,6084183,RAJ CONSTRUCTION,02-May-2026 10:11 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 03:17 PM,,,,,,,,,,,,,,,,AOC
