Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Please refer tender documents,294.0,EO,MUBARAKPUR,No,Directorate of Local Bodies UP||Nagar Palika Parishad Mubarakpur Azamgarh,37/NNPMUBARAKPUR/2026-27 DT-13-04-2026,2026_DOLBU_1136955_19,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,15-Apr-2026 12:00 PM,07-May-2026 04:30 PM,15-Apr-2026 12:15 PM,06-May-2026 04:00 PM,NA ,NA ,15-Apr-2026 12:30 PM,06-May-2026 04:00 PM,18-May-2026 01:00 PM,EXCUTIVE OFFICER,NPP MUBARAKPUR,1,DD - Demand Draft,"24,945",No,percentage,10.0%,EO,MUBARAKPUR,WORK NO 19,WORK NO 19,Please refer Tender documents. ,NA ,"2,49,451",Civil Works,NA ,Tender,60.0,60.0,MUBARAKPUR,276404.0,NA ,NA ,NA ,NPP MUBARAKPUR,No ,No,AOC,1.0,6089393.0,faruqi construction,05-May-2026 03:56 PM,Rejected-Finance,L2,19-May-2026 08:46 PM,Directorate of Local Bodies UP||Nagar Palika Parishad Mubarakpur Azamgarh,2026_DOLBU_1136955_19,37/NNPMUBARAKPUR/2026-27 DT-13-04-2026,WORK NO 19,1.0,6085845.0,RAM PRASAD YADAV,INR,"244,312.31",Finance,Send for Financial Evolution,Vinay Kumar Mishra,18-May-2026 04:39 PM,,BOQ Comparative Chart,MR SANJEEV OJHA,Internal,Vinay Kumar Mishra (EO) Ghulam Jeelani (JE) Rajan Chaudhari (Lipik),Vinay Kumar Mishra,19-May-2026 08:46 PM,finsummary_2123140.pdf (216.98 KB),Technical,Three bidders participated in this tender all submitted for technical evaluation,Vinay Kumar Mishra,12-May-2026 07:45 PM,,19-May-2026,"INR 244,312.31",60.0,Vinay Kumar Mishra,03-Jun-2026 08:07 PM,19.pdf (353.00 KB),MR SANJEEV OJHA,Internal,Vinay Kumar Mishra (EO) Ghulam Jeelani (JE) Rajan Chaudhari (Lipik),Vinay Kumar Mishra,18-May-2026 12:12 PM,18-May-2026 01:00 PM,techsummary_2123140.pdf (281.24 KB),AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,6086763.0,KRISHNA CONSTRUCTION,05-May-2026 08:41 AM,Rejected-Finance,L3,19-May-2026 08:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,6085845.0,RAM PRASAD YADAV,04-May-2026 12:30 PM,Accepted-AOC,L1,03-Jun-2026 08:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
