Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Executive Officer,Office Nagar Palika Parishad Kasganj Soron Gate Kasganj,8/6 UG_II Kasba kasganj ke Ward 24 main Bablu ke makan se Taj Mohammmd ke makan tak evn Sadiya Bhavan se Yunish Saifi ke makan tak Rubbar moulded sadak nali nirman karya,Kasba kasganj ke Ward 24 main Bablu ke makan se Taj Mohammmd ke makan tak evn Sadiya Bhavan se Yunish Saifi ke makan tak Rubbar moulded sadak nali nirman karya,Please refer Tender documents. ,NA ,"7,51,461",Civil Works,NA ,Tender,90.0,90.0,N.P.P Kasganj ki seema ke antargat Nirman kary,207123.0,NA ,NA ,NA ,Nagar Palika Parishad Kasganj,No ,No,21-Apr-2026 10:00 AM,28-Apr-2026 11:00 AM,21-Apr-2026 10:00 AM,27-Apr-2026 05:00 PM,NA ,NA ,21-Apr-2026 10:00 AM,27-Apr-2026 05:00 PM,11-May-2026 03:45 PM,"2,800",Executive Officer,Nagar Palika Parishad Kasganj,Yes,Directorate of Local Bodies UP||Nagar Palika Parishad Kasganj Kasganj,692/15Vitt/2026-2027RTender Date 20/04/2026,2026_DOLBU_1139570_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1,FDR - Fixed Deposit,"75,146",Yes,percentage,10.0%,Executive Officer,Nagar Palika Parishad Kasganj,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC,Finance,F.bid,Vivek Tripathi,20-May-2026 03:58 PM,finance_2128076.pdf,BOQ Comparative Chart,eo Npp Kasganj,Internal,three,Vivek Tripathi,11-May-2026 03:01 PM,11-May-2026 03:45 PM,techsummary_2128076.pdf (927.38 KB),Technical,T.BID,Vivek Tripathi,11-May-2026 02:14 PM,technical_2128076.pdf,EO Npp Kasganj,Internal,three,Vivek Tripathi,21-May-2026 01:48 PM,finsummary_2128076.pdf (425.66 KB),09-Jun-2026,"INR 751,385",90.0,Vivek Tripathi,09-Jun-2026 12:47 PM,RT8.pdf (480.00 KB),AOC,1.0,6064872.0,ISHRAK ALI,INR,"751,385",Directorate of Local Bodies UP||Nagar Palika Parishad Kasganj Kasganj,2026_DOLBU_1139570_8,692/15Vitt/2026-2027RTender Date 20/04/2026,8/6 UG_II Kasba kasganj ke Ward 24 main Bablu ke makan se Taj Mohammmd ke makan tak evn Sadiya Bhavan se Yunish Saifi ke makan tak Rubbar moulded sadak nali nirman karya,1,6065000,harprasad tekedar,23-Apr-2026 06:35 PM,Rejected-Finance,rejected due to higher rates,21-May-2026 01:48 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,RTGS - RTGS Payment,,,,,,,2,Finance,.xls,Finance,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6064872,ISHRAK ALI,23-Apr-2026 05:46 PM,Accepted-AOC,AOC,09-Jun-2026 12:47 PM,AOC
