Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
30-Jun-2026,"INR 2,283,559",180.0,Vishnoo Kumar,30-Jun-2026 06:31 PM,BonKanakpur.pdf (585.00 KB),1.0,6080999.0,M/S JAI MAA VAISNO INFRATECH,INR,"2,283,559",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,2026_REDUP_1141550_1,1843/RED/TENDER/2025-26 DT. 31-03-2026,Construction of a black-topped road from the Prajapati settlement to the Shiva Temple in Village Kanakpur.,1,6081242,JRS CONSTRUCTIONS,30-Apr-2026 10:21 PM,Rejected-Finance,L2,30-Jun-2026 06:13 PM,Technical,kanakpur,Vishnoo Kumar,13-May-2026 06:59 PM,,EE RED BSR,Internal,EE and DAO,Vishnoo Kumar,30-Jun-2026 06:13 PM,finsummary_2131931.pdf (61.12 KB),Finance,Kankpur,Vishnoo Kumar,30-Jun-2026 06:01 PM,finance_2131931.pdf,BOQ Comparative Chart,ee red bsr,Internal,ee dao,Vishnoo Kumar,13-May-2026 07:01 PM,15-May-2026 12:00 PM,techsummary_2131931.pdf (520.61 KB),AOC,1,Fee/PreQual/Technical,.pdf,T1,1.0,SBI Bank,Construction of a black-topped road from the Prajapati settlement to the Shiva Temple in Village Kanakpur.,Construction of a black-topped road from the Prajapati settlement to the Shiva Temple in Village Kanakpur.,Please refer Tender documents. ,NA ,"22,85,844",Civil Works,NA ,Tender,90.0,180.0,EE RED Bulandshahr,203001.0,EE RED Bulandshahr ,EE RED Bulandshahr ,27-Apr-2026 12:00 PM ,EE RED Bulandshahr,No ,No,"46,000",No,fixed,,Nil,Nil,EE RED Bulandshahr,EE RED Bulandshahr,25-Apr-2026 12:00 PM,02-May-2026 04:00 PM,25-Apr-2026 12:00 PM,01-May-2026 04:00 PM,NA ,NA ,25-Apr-2026 12:00 PM,01-May-2026 04:00 PM,15-May-2026 12:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,1843/RED/TENDER/2025-26 DT. 31-03-2026,2026_REDUP_1141550_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,944.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,6080999,M/S JAI MAA VAISNO INFRATECH,30-Apr-2026 08:43 PM,Accepted-AOC,L1,30-Jun-2026 06:31 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
