EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"1,77,000",No,fixed,,Nil,Nil,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"2,360",Nil,Nil,No,Directorate of Local Bodies UP||Aligarh Municipal Corporation,6269(273)/NNA/2025-26,2026_DOLBU_1116701_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,NIRMAN WORK,NIRMAN WORK,Please refer Tender documents. ,NA ,"17,71,000",Civil Works,NA ,Tender,90.0,45.0,ALIGARH,202001.0,NA ,NA ,NA ,NAGAR NIGAM ALIGARH,No ,No,EE,NAGAR NIGAM ALIGARH,21-Feb-2026 05:00 PM,28-Feb-2026 11:00 AM,21-Feb-2026 05:00 PM,27-Feb-2026 05:00 PM,NA ,NA ,21-Feb-2026 05:00 PM,27-Feb-2026 05:00 PM,13-Apr-2026 04:00 PM,AOC,CE,Internal,EE,Danish Haider Naqvi,17-Jun-2026 06:08 PM,finsummary_2077565.pdf (193.41 KB),Technical,All Documents Completed,Rajvir Singh,13-Apr-2026 01:44 PM,technical_2077565.pdf,CE,Internal,EE,Danish Haider Naqvi,13-Apr-2026 03:53 PM,13-Apr-2026 04:00 PM,techsummary_2077565.pdf (193.41 KB),Finance,ok,Danish Haider Naqvi,17-Jun-2026 05:52 PM,,BOQ Comparative Chart,1,5938127,M/S ALAINA ENTERPRISES,27-Feb-2026 03:43 PM,Rejected-Finance,OK,17-Jun-2026 06:08 PM,Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1116701_1,6269(273)/NNA/2025-26,NIRMAN WORK,1.0,5937925.0,SK BUILDERS,INR,"1,762,145",17-Jun-2026,"INR 1,762,145",45.0,Danish Haider Naqvi,17-Jun-2026 06:22 PM,cammetti.pdf (193.00 KB),OK,AOC
,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5938351,SAEEDA FAIZ CONTRACTOR,27-Feb-2026 04:16 PM,Rejected-Finance,OK,17-Jun-2026 06:08 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5937925,SK BUILDERS,27-Feb-2026 02:46 PM,Accepted-AOC,OK,17-Jun-2026 06:22 PM,,,,,,,,,,,,,,,,,AOC
