S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,SBI Bank,590.0,Nil,Nil,No,20-Mar-2026 09:00 AM,28-Mar-2026 04:00 PM,20-Mar-2026 09:00 AM,28-Mar-2026 03:00 PM,NA ,NA ,20-Mar-2026 09:00 AM,28-Mar-2026 03:00 PM,CE KNN,CE OFFICE KNN MOTI JHEEL,"Kanpur Municipal Corporation, Kanpur, UP",837/AA-6/2025-26,2026_NNKAN_1128045_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,pdf,Cleaning of drain from Ram Asare house to Navsheel Dham Mod in village Bari under Zone 06 Ward 17 Naramau.,Cleaning of drain from Ram Asare house to Navsheel Dham Mod in village Bari under Zone 06 Ward 17 Naramau.,Please refer Tender documents. ,NA ,"3,83,703",Civil Works,NA ,Tender,180.0,30.0,kanpur,208001.0,NA ,NA ,NA ,CE OFFICE KNN MOTI JHEEL,No ,No,"38,370",No,percentage,10.0%,Nil,Nil,AOC,EE-6,Internal,,Tota Ram,15-Apr-2026 08:18 PM,finsummary_2103890.pdf (42.02 KB),EE-6,Internal,,Tota Ram,15-Apr-2026 08:11 PM,techsummary_2103890.pdf (42.02 KB),1,6013332,KAMADGIRI ENTERPRISES,27-Mar-2026 01:54 PM,Accepted-AOC,L-1,16-Jun-2026 10:52 PM,1.0,6013332.0,KAMADGIRI ENTERPRISES,INR,"326,147","Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1128045_1,837/AA-6/2025-26,Cleaning of drain from Ram Asare house to Navsheel Dham Mod in village Bari under Zone 06 Ward 17 Naramau.,18-Apr-2026,"INR 326,147",30.0,Tota Ram,16-Jun-2026 10:52 PM,kamas.pdf (112.00 KB),work order,Finance,All Bids are admitted,Rajendra kumar singh,01-Apr-2026 02:32 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,5996043,MAA KALIKA DEVI CONSTRUCTION COMPANY,22-Mar-2026 03:06 PM,Rejected-Finance,No Lottery Winner,15-Apr-2026 08:18 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,6011573,M/s Akshat Enterprises,27-Mar-2026 12:05 PM,Rejected-Finance,No Lottery Winner,15-Apr-2026 08:18 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,6015759,M/S SHRI RAM,28-Mar-2026 11:50 AM,Rejected-Finance,No Lottery Winner,15-Apr-2026 08:18 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,5997518,TIWARI AUTO SALES,23-Mar-2026 02:43 AM,Rejected-Finance,No Lottery Winner,15-Apr-2026 08:18 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
