Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Instrument Type,Tender Stage
20-May-2026,"INR 392,562.13",75.0,Shailendra Kumar Singh,02-Jun-2026 12:33 PM,w1332.pdf (411.00 KB),AOC,Technical,All Bid Admitted,satendra singh,10-Apr-2026 01:09 PM,,Executive Officer,Internal,EO/JE/Lipik,Shailendra Kumar Singh,01-May-2026 02:36 PM,01-May-2026 02:40 PM,techsummary_2111843.pdf (411.79 KB),Finance,All Bid Admitted,satendra singh,01-May-2026 04:43 PM,,BOQ Comparative Chart,Executive Officer,Internal,EO/JE/Lipik,Shailendra Kumar Singh,06-May-2026 06:12 PM,finsummary_2111843.pdf (534.87 KB),1.0,6038531.0,M/S KAMDHENU CONSTRUCTION,INR,"392,562.13",Directorate of Local Bodies UP||Nagar Palika Parishad Muradnagar Ghaziabad,2026_DOLBU_1131598_13,2085/NPPM/AKE-Nivida/2025-26 dt. 28.03.2026,Civil Works,1.0,6038113.0,M/s Jai Ambika Const Co,09-Apr-2026 11:16 AM,Rejected-Finance,Above,06-May-2026 06:12 PM,AOC,30-Mar-2026 03:00 PM,09-Apr-2026 04:00 PM,30-Mar-2026 03:00 PM,09-Apr-2026 02:00 PM,NA ,NA ,30-Mar-2026 03:00 PM,09-Apr-2026 02:00 PM,01-May-2026 02:40 PM,Civil Works,Ward No-14 Mo. Gopal Puram mein Raju ke plot se Virendra ke makaan tak Vibrated Rubermoulded Color C.C. Interlocking Tiles dwaara sadak wa naali nirmaan kaarya.,Please refer Tender documents. ,NA ,"4,21,883",Civil Works,NA ,Tender,90.0,75.0,NPP Muradnagar,201206.0,NA ,NA ,NA ,NPP Muradnagar,No ,No,Directorate of Local Bodies UP||Nagar Palika Parishad Muradnagar Ghaziabad,2085/NPPM/AKE-Nivida/2025-26 dt. 28.03.2026,2026_DOLBU_1131598_13,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,422.0,Executive Officer,Nagar Palika Parishad Muradnagar,No,1.0,Fee/PreQual/Technical,.pdf,EMD and Tender Fee,"42,188",No,percentage,10.0%,Executive Officer,Nagar Palika Parishad Muradnagar,Executive Officer,NPP Muradnagar,1.0,FDR - Fixed Deposit,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6038531.0,M/S KAMDHENU CONSTRUCTION,09-Apr-2026 01:58 PM,Accepted-AOC,Lowest,02-Jun-2026 12:33 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender doc,,,,,,,,,2.0,RTGS - RTGS Payment,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,AOC
