S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Name,Address,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,6040169.0,P N INFRAVENTURE PRIVATE LIMITED,INR,"19,979,457.97",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,2026_UPPRC_1134224_1,94/UPPCL/GM-7/E-TENDER/205-26 Dated-28.03.2026,Construction of New Police Chokhi Saurikh Under Thana Saurikh as Purpose of Security of Traffic at Agra-Lucknow Expressway District-Kannoj (U.P.),1,6041239,M/S KAMAKHYA KIRTI ENTERPRISES,13-Apr-2026 01:40 PM,Rejected-AOC,Accepted,10-Jun-2026 08:57 PM,10-Jun-2026,"INR 19,979,457.97",180.0,RAKESH VERMA,10-Jun-2026 08:57 PM,AOC94.pdf (589.00 KB),Enclosed,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-10, Kanpur, Accountant, Unit-10, Kanpur",RAKESH VERMA,22-Apr-2026 07:39 PM,23-Apr-2026 04:00 PM,techsummary_2117349.pdf (2942.77 KB),Finance,Enclosed,RAKESH VERMA,10-Jun-2026 08:51 PM,finance_2117349.pdf,BOQ Comparative Chart,"General Manager, Zone-7, Lucknow",Internal,"General Manager, Zone-3, Ayodhya, Project Manager, Unit-10, Kanpur, Accountant, Unit-10, Kanpur",RAKESH VERMA,10-Jun-2026 08:54 PM,finsummary_2117349.pdf (2942.77 KB),Technical,Enclosed,RAKESH VERMA,22-Apr-2026 07:36 PM,technical_2117349.pdf,AOC,"General Manager, Zone-7, Lucknow","General Manager, Zone-7, U.P. Projects Corporation Ltd. Lucknow. Gomti Barrage, Left Bank, Gomti Nagar Lucknow.",1.0,SBI Bank,1.0,Other,Other,,1,Fee/PreQual/Technical,.pdf,BIDDOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,94/UPPCL/GM-7/E-TENDER/205-26 Dated-28.03.2026,2026_UPPRC_1134224_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"17,700",Nil,Nil,No,Construction of New Police Chokhi Saurikh Under Thana Saurikh as Purpose of Security of Traffic at Agra-Lucknow Expressway District-Kannoj (U.P.),Construction of New Police Chokhi Saurikh Under Thana Saurikh as Purpose of Security of Traffic at Agra-Lucknow Expressway District-Kannoj (U.P.),Please refer Tender documents. ,NA ,"2,01,21,000",Civil Works - Buildings,NA ,Tender,90.0,180.0,District-Kannoj (U.P.),209725.0,NA ,NA ,NA ,Lucknow,No ,No,"4,02,000",No,fixed,,Nil,Nil,07-Apr-2026 05:00 PM,13-Apr-2026 04:00 PM,07-Apr-2026 05:00 PM,13-Apr-2026 02:00 PM,NA ,NA ,07-Apr-2026 05:00 PM,13-Apr-2026 02:00 PM,23-Apr-2026 04:00 PM,AOC
,,,,,,,,,2,6040169,P N INFRAVENTURE PRIVATE LIMITED,10-Apr-2026 07:11 PM,Accepted-AOC,Accepted,10-Jun-2026 08:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
