Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
EE Maintenance Division 2 (Civil) PWD Lucknow,EE Maintenance Division 2 (Civil) PWD Lucknow,860.0,Nil,Nil,No,"65,000",No,fixed,,Nil,Nil,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,753/E-Tender/2025-26 dt. 22.04.2026,2026_PWDBL_1143144_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Upper dalibag colony sthit Type-4 ke block no-01, 02, 03 evam 04 ke vibhinn awaso me civil anurakshan ka karya.","Upper dalibag colony sthit Type-4 ke block no-01, 02, 03 evam 04 ke vibhinn awaso me civil anurakshan ka karya.",Please refer Tender documents. ,NA ,"6,50,000",Civil Works - Buildings,NA ,Tender,90.0,45.0,Lucknow,226001.0,EE Maintenance Division 2 (Civil) PWD Lucknow  ,EE Maintenance Division 2 (Civil) PWD Lucknow  ,30-Apr-2026 12:00 PM ,EE Maintenance Division 2 (Civil) PWD Lucknow,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,All documents scan original copies,29-Apr-2026 09:00 AM,04-May-2026 12:30 PM,29-Apr-2026 09:00 AM,04-May-2026 12:00 PM,NA ,NA ,29-Apr-2026 09:00 AM,04-May-2026 12:00 PM,1.0,SBI Bank,AOC,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,22-Jun-2026 05:11 PM,techsummary_2135108.pdf (881.36 KB),EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,22-Jun-2026 05:16 PM,finsummary_2135108.pdf (881.36 KB),Finance,Evaluation Letter,DILIP KUMAR,13-May-2026 05:10 PM,finance_2135108.pdf,BOQ Comparative Chart,22-Jun-2026,"INR 641,995",45.0,DILIP KUMAR,22-Jun-2026 05:21 PM,997.pdf (577.00 KB),AOC for Acceptance No 997 date 05.06.2026,1.0,6083054.0,M/S APRAMEYA CONSTRUCTION,INR,"641,995",Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,2026_PWDBL_1143144_2,753/E-Tender/2025-26 dt. 22.04.2026,"Upper dalibag colony sthit Type-4 ke block no-01, 02, 03 evam 04 ke vibhinn awaso me civil anurakshan ka karya.",1,6083054,M/S APRAMEYA CONSTRUCTION,02-May-2026 12:55 PM,Accepted-AOC,Financial bid is accepted at the Price Rs. 641995.00 By Executive Engineer Maintenance Division 2 (Civil) PWD Lucknow,22-Jun-2026 05:21 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6083275,M/S B.L.ENTERPRISES,02-May-2026 02:33 PM,Rejected-Finance,Financial bid Rejected due to L2,22-Jun-2026 05:16 PM,AOC
