Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"1,000",As per Tender Notice,Mathura,Yes,1.0,Fee/PreQual/Technical,.pdf,Technical Bid,Nagar Panchayat Baldev ke antargat tikonia Park soundaryakaran Karya,Nagar Panchayat Baldev ke antargat tikonia Park soundaryakaran Karya,Please refer Tender documents. ,NA ,"8,94,000",Civil Works,NA ,Tender,90.0,30.0,Mathura,281001.0,NA ,NA ,NA ,"Office of the Executive officer, N.P. Baldeo",No ,No,"Executive officer, N.P. Baldeo","Office of the Executive officer, N.P. Baldeo",1,SS - Small Savings Instrument,"44,700",Yes,fixed,,"Executive officer, N.P. Baldeo",Mathura,Directorate of Local Bodies UP||Nagar Panchayat Baldev Mathura,"1002A/E-Nivida/N.P.B./2026-27, dt. 30.04.2026",2026_DOLBU_1145297_27,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,05-May-2026 11:00 AM,20-May-2026 11:00 AM,05-May-2026 11:00 AM,19-May-2026 05:00 PM,NA ,NA ,05-May-2026 11:00 AM,19-May-2026 05:00 PM,25-Jun-2026 03:00 PM,AOC,1.0,6127609.0,RADHIKA CONSTRUCTIONS,INR,"890,513.4",Finance,Financial Bid Open,Suneel Kumar Panday,26-Jun-2026 07:54 AM,,BOQ Comparative Chart,"Executive Officer, Nagar Panchayat Baldeo",Internal,,Suneel Kumar Panday,26-Jun-2026 03:16 PM,finsummary_2140710.pdf (192.04 KB),Directorate of Local Bodies UP||Nagar Panchayat Baldev Mathura,2026_DOLBU_1145297_27,"1002A/E-Nivida/N.P.B./2026-27, dt. 30.04.2026",Nagar Panchayat Baldev ke antargat tikonia Park soundaryakaran Karya,1,6127471,JAY BALAJI CONSTRUCTION AND SUPPLIERS,19-May-2026 12:32 PM,Rejected-Finance,Due to L2,26-Jun-2026 03:16 PM,Executive Officer,Internal,,Suneel Kumar Panday,24-Jun-2026 11:45 AM,25-Jun-2026 03:00 PM,techsummary_2140710.pdf (388.13 KB),27-Jun-2026,"INR 890,513.4",30.0,Suneel Kumar Panday,28-Jun-2026 11:22 AM,27.pdf (192.00 KB),Technical,Technical Bid Open,Sanjay Kumar,26-May-2026 11:28 PM,,AOC
,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6128366,M/S SHRIJEE CONTRACTOR AND SUPPLIERS,19-May-2026 03:53 PM,Rejected-Finance,Due to L2,26-Jun-2026 03:16 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,6127609,RADHIKA CONSTRUCTIONS,19-May-2026 12:58 PM,Accepted-AOC,AOC,28-Jun-2026 11:22 AM,,,,,,,,,,,,,,,,,,,AOC
