Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
17-Jun-2026,"INR 948,235",30.0,Danish Haider Naqvi,17-Jun-2026 06:20 PM,cammetti.pdf (193.00 KB),OK,1,6061368,M/s. RAJPAL SINGH,21-Apr-2026 02:13 PM,Rejected-Finance,OK,17-Jun-2026 06:17 PM,1.0,6061289.0,M/S SHUBH ENTERPRISES,INR,"948,235",Directorate of Local Bodies UP||Aligarh Municipal Corporation,2026_DOLBU_1115954_2,6269(67)/NNA/2025-26,NIRMAN WORK,Technical,ALL DOCUMENTS COMPLETE,Rajesh Kumar,14-May-2026 01:55 PM,technical_2119710.pdf,CE,Internal,EE,Danish Haider Naqvi,17-Jun-2026 06:17 PM,finsummary_2119710.pdf (193.41 KB),Finance,ok,Danish Haider Naqvi,17-Jun-2026 05:54 PM,,BOQ Comparative Chart,ce,Internal,ee,Rajesh Kumar,14-May-2026 04:21 PM,14-May-2026 04:30 PM,techsummary_2119710.pdf (193.42 KB),AOC,NIRMAN WORK,NIRMAN WORK,Please refer Tender documents. ,NA ,"9,53,000",Civil Works,NA ,Tender,90.0,30.0,ALIGARH,202001.0,NA ,NA ,NA ,NAGAR NIGAM ALIGARH,No ,No,Directorate of Local Bodies UP||Aligarh Municipal Corporation,6269(67)/NNA/2025-26,2026_DOLBU_1115954_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"95,000",No,fixed,,Nil,Nil,1.0,SBI Bank,10-Apr-2026 05:00 PM,22-Apr-2026 11:00 AM,10-Apr-2026 05:00 PM,21-Apr-2026 05:00 PM,NA ,NA ,10-Apr-2026 05:00 PM,21-Apr-2026 05:00 PM,14-May-2026 04:30 PM,EE,NAGAR NIGAM ALIGARH,"1,180",Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,AOC
,,,,,,,2,6061289,M/S SHUBH ENTERPRISES,21-Apr-2026 02:05 PM,Accepted-AOC,OK,17-Jun-2026 06:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,AOC
