Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GAUTAM BHDDH NAGAR,2026_REDUP_1134316_6,226/RED/GBN/2025-26/Dt- 10.03.2026,Construction of Interlocking and Drain work at Santosh house to Mrityunjay house in Chotpur.,1.0,6042622.0,SHISHPAL MALIK,INR,"1,863,719.79",1,6042232,INDRACONSTRUCTION,12-Apr-2026 02:36 PM,Not Admitted-Fee/PreQual/Technical,Others-Clause 2.4 of ITB,30-Apr-2026 05:42 PM,01-Jun-2026,"INR 1,863,719.79",90.0,ShashiBhushan Yadav,01-Jun-2026 01:01 PM,Malik.pdf (778.00 KB),SHASHI BHUSHAN YADAV,Internal,,ShashiBhushan Yadav,30-Apr-2026 06:35 PM,05-May-2026 12:00 PM,techsummary_2117624.pdf (219.18 KB),Finance,Summary,ShashiBhushan Yadav,05-May-2026 02:40 PM,finance_2117624.pdf,BOQ Comparative Chart,SHASHI BHUSHAN YADAV,Internal,,ShashiBhushan Yadav,21-May-2026 12:46 PM,finsummary_2117624.pdf (219.18 KB),Technical,Summary,ShashiBhushan Yadav,30-Apr-2026 05:42 PM,technical_2117624.pdf,AOC,"39,000",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,T1,Construction of Interlocking and Drain work at Santosh house to Mrityunjay house in Chotpur.,Construction of Interlocking and Drain work at Santosh house to Mrityunjay house in Chotpur.,Civil Work  ,NA ,"19,16,000",Civil Works,NA ,Tender,90.0,90.0,EE RED GBN,201306.0,NA ,NA ,NA ,EE RED GBN,No ,No,1.0,SBI Bank,854.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GAUTAM BHDDH NAGAR,226/RED/GBN/2025-26/Dt- 10.03.2026,2026_REDUP_1134316_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,EE RED GBN,EE RED GBN,08-Apr-2026 09:00 AM,13-Apr-2026 03:30 PM,08-Apr-2026 09:00 AM,13-Apr-2026 12:00 PM,NA ,NA ,08-Apr-2026 09:00 AM,13-Apr-2026 12:00 PM,05-May-2026 12:00 PM,AOC
,,,,,,,,,2,6041389,M/S RAJMUNI CONTRACTOR,11-Apr-2026 04:38 PM,Rejected-Finance,L2,21-May-2026 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6042622,SHISHPAL MALIK,12-Apr-2026 06:54 PM,Accepted-AOC,l1,01-Jun-2026 01:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
