EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"51,000",Yes,fixed,,Nil,Nil,25-Apr-2026 02:30 PM,04-May-2026 12:30 PM,25-Apr-2026 02:30 PM,04-May-2026 12:00 PM,NA ,NA ,25-Apr-2026 02:30 PM,04-May-2026 12:00 PM,16-May-2026 03:25 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,63/RED/Tender/Unnao/2026-27 Dt-06-04-2026,2026_REDUP_1141890_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"2,384",Nil,Nil,Yes,1.0,SBI Bank,Sadar Vidhan Sabha ke Vibhinn Chentraoo me 25 submmersible Pamp va Pani ki Tanki ka Nirman karye.,Sadar Vidhan Sabha ke Vibhinn Chentraoo me 25 submmersible Pamp va Pani ki Tanki ka Nirman karye.,Plz Refer DOC ,NA ,"25,68,000",Civil Works,NA ,Tender,90.0,90.0,Unnao,209801.0,NA ,NA ,NA ,EE RED UNNAO,No ,No,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Er Narendra Chaudhary,Vikas Bhawan,AOC,EE RED UNNAO,Internal,,Narendra chaudhary,16-May-2026 03:22 PM,16-May-2026 03:25 PM,techsummary_2132688.pdf (473.42 KB),Finance,Summmary,Narendra chaudhary,06-Jun-2026 01:21 PM,finance_2132688.pdf,BOQ Comparative Chart,Er Narendra Chaudhry,Internal,,Narendra chaudhary,06-Jun-2026 01:31 PM,finsummary_2132688.pdf (823.86 KB),Technical,Summary,Narendra chaudhary,16-May-2026 03:20 PM,technical_2132688.pdf,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,2026_REDUP_1141890_6,63/RED/Tender/Unnao/2026-27 Dt-06-04-2026,Sadar Vidhan Sabha ke Vibhinn Chentraoo me 25 submmersible Pamp va Pani ki Tanki ka Nirman karye.,1.0,6069398.0,M/s Bhoopendra Singh,INR,"2,567,629.17",1,6069452,JITENDRA KUMAR SINGH,26-Apr-2026 01:00 AM,Rejected-AOC,l2,06-Jun-2026 01:33 PM,06-Jun-2026,"INR 2,567,629.17",90.0,Narendra chaudhary,06-Jun-2026 01:33 PM,25S004.pdf (824.00 KB),l1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6069398,M/s Bhoopendra Singh,26-Apr-2026 12:03 AM,Accepted-AOC,l1,06-Jun-2026 01:33 PM,,,,,,,,AOC
