Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
Committee,Internal,Committee,BHARAM PAL SINGH,18-Mar-2026 12:22 PM,18-Mar-2026 12:25 PM,techsummary_2055923.pdf (537.46 KB),Technical,under,RAJENDRA SINGH BHATI,18-Mar-2026 12:14 PM,,11-Jun-2026,"INR 8,031,341.52",120.0,RAJENDRA SINGH BHATI,23-Jun-2026 04:09 PM,11.pdf (247.00 KB),AOC,1.0,5895588.0,M/S AMT BUILDERS PVT LTD,19-Feb-2026 12:27 PM,Rejected-Finance,L4,11-Jun-2026 05:23 PM,Yamuna Expressway Industrial Development Authority,2026_YEIDA_1111842_11,YEA/GM(PROJECT)/2026/463 DT-29/01/2026,"Strengthening and Resurfacing of Rabupura to Parsol Sampark Marg upto Dankaur-Jhajhar Road and R.C.C. drain in Pachokra main road, YEA. WC-06",1.0,5864637.0,M/S A.N.Construction,INR,"8,031,341.52",Finance,UNDER,BHARAM PAL SINGH,11-Jun-2026 05:19 PM,,BOQ Comparative Chart,Committee,Internal,Committee,BHARAM PAL SINGH,11-Jun-2026 05:23 PM,finsummary_2055923.pdf (946.07 KB),AOC,03-Feb-2026 06:55 PM,20-Feb-2026 11:00 AM,03-Feb-2026 06:55 PM,19-Feb-2026 05:00 PM,NA ,NA ,03-Feb-2026 06:55 PM,19-Feb-2026 05:00 PM,18-Mar-2026 12:25 PM,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC","Strengthening and Resurfacing of Rabupura to Parsol Sampark Marg upto Dankaur-Jhajhar Road and R.C.C. drain in Pachokra main road, YEA. WC-06","Strengthening and Resurfacing of Rabupura to Parsol Sampark Marg upto Dankaur-Jhajhar Road and R.C.C. drain in Pachokra main road, YEA. WC-06",Please refer Tender documents. ,NA ,"1,19,17,705",Civil Works,NA ,Tender,90.0,120.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"2,38,400",No,fixed,,Nil,Nil,"2,372",Nil,Nil,No,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2026/463 DT-29/01/2026,2026_YEIDA_1111842_11,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Corrigendum 1,Date,,AOC
,,,,,,,,,,,,,,,,,,,2.0,5864637.0,M/S A.N.Construction,12-Feb-2026 01:06 PM,Accepted-AOC,L1,23-Jun-2026 04:09 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3.0,5863430.0,M/s Goodhill Builders,14-Feb-2026 03:52 PM,Rejected-Finance,L3,11-Jun-2026 05:23 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,4.0,5864982.0,M/S RUDRAKSHA ENGINEERS AND CONTRACTOR PVT LTD,12-Feb-2026 02:16 PM,Rejected-Finance,L2,11-Jun-2026 05:23 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
