EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"3,06,300",Yes,fixed,,Executive Officer Nagar panchayat jahangeerganj,Jahaneerganj,Nagar Panchayat Jahangeerganj Ward no13 fattepur khas me hanuman mandir se nandu pradhan ke ghar tak c.c. marg and nali nirman ka karya.,Nagar Panchayat Jahangeerganj Ward no13 fattepur khas me hanuman mandir se nandu pradhan ke ghar tak c.c. marg and nali nirman ka karya.,Please refer Tender documents. ,NA ,"30,63,389",Construction Works,NA ,Tender,90.0,NA ,Work,224147.0,NA ,NA ,NA ,Office Nagar panchayat jahangeerganj,No ,No,22-Apr-2026 05:00 PM,14-May-2026 02:00 PM,22-Apr-2026 05:00 PM,13-May-2026 12:00 PM,NA ,NA ,22-Apr-2026 05:00 PM,13-May-2026 12:00 PM,29-May-2026 05:10 PM,1,DD - Demand Draft,1.0,Tender Correction,Financial Bid,,1.0,Fee/PreQual/Technical,.pdf,Fees Dacument,"4,264",Executive Officer Nagar panchayat jahangeerganj,Jahaneerganj,No,Directorate of Local Bodies UP||Nagar Panchayat Jahagirganj Ambedkar Nagar,36/NPJ/E Tender2026-27 DATE-21/04/2026,2026_DOLBU_1140436_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Offline,No,No,No,Executive Officer N P Jahangerganj Ambedkar nagar,Office Nagar panchayat jahangeerganj Ambedkar Nagar,AOC,Umesh kumar Pasi (EO),Internal,Akbal Bahadur Patel (JE) Sayyed Amanullah (Clerk),Umesh Kumar Pasi,02-Jun-2026 02:42 PM,finsummary_2129686.pdf (264.78 KB),Technical,As Per Bid Opening Summary,Umesh Kumar Pasi,29-May-2026 05:07 PM,technical_2129686.pdf,Umesh kumar Pasi (EO),Internal,Akbal Bahadur Patel (JE) Sayyed Amanullah (Clerk),Umesh Kumar Pasi,29-May-2026 05:08 PM,29-May-2026 05:10 PM,techsummary_2129686.pdf (214.81 KB),Finance,As Per Bid Opening Summary,Umesh Kumar Pasi,02-Jun-2026 02:39 PM,finance_2129686.pdf,BOQ Comparative Chart,1.0,6110665.0,MK ENTERPRISES,INR,"3,061,857.43",Directorate of Local Bodies UP||Nagar Panchayat Jahagirganj Ambedkar Nagar,2026_DOLBU_1140436_1,36/NPJ/E Tender2026-27 DATE-21/04/2026,Nagar Panchayat Jahangeerganj Ward no13 fattepur khas me hanuman mandir se nandu pradhan ke ghar tak c.c. marg and nali nirman ka karya.,1.0,6110665.0,MK ENTERPRISES,12-May-2026 03:09 PM,Accepted-AOC,L1,02-Jun-2026 02:45 PM,02-Jun-2026,"INR 3,061,857.43",90.0,Umesh Kumar Pasi,02-Jun-2026 02:45 PM,karyadesh13fattepur.pdf (436.00 KB),BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BC - Bankers Cheque,2.0,Tender Correction,Technical Bid,,2.0,Finance,.xls,Financial Dacument,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6111010.0,M/S DIVYANSHI CONSTRUCTION,12-May-2026 04:26 PM,Rejected-AOC,L2,02-Jun-2026 02:45 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6111975.0,RAM ACHAL,12-May-2026 10:05 PM,Rejected-AOC,L2,02-Jun-2026 02:45 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
