Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
18-Jun-2026,"INR 1,506,053.58",90.0,Satyaprakash Mishra,18-Jun-2026 02:28 PM,699.pdf (627.00 KB),AWARD OF CONTRACT,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,2026_REDUP_1146385_3,Notice No. 2675 date 16-03-2026,Construction of Interlocking road at Gram Pattinath Rai Block Urua tahshil meza me Prathamic School APS Vidya Mandir parisar,1.0,6111275.0,NARAYAN CONSTRUCTION,INR,"1,506,053.58",1,6111039,M/S SURESH KUMAR YADAV,14-May-2026 11:43 AM,Rejected-Finance,Higher,12-Jun-2026 06:32 PM,Technical,d,Satyaprakash Mishra,16-May-2026 01:48 PM,,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,12-Jun-2026 06:32 PM,finsummary_2143794.pdf (580.85 KB),Finance,d,Satyaprakash Mishra,12-Jun-2026 06:22 PM,,BOQ Comparative Chart,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,05-Jun-2026 06:13 PM,09-Jun-2026 01:00 PM,techsummary_2143794.pdf (386.74 KB),AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,Notice No. 2675 date 16-03-2026,2026_REDUP_1146385_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,07-May-2026 06:30 PM,15-May-2026 02:00 PM,07-May-2026 06:30 PM,14-May-2026 05:00 PM,NA ,NA ,07-May-2026 06:30 PM,14-May-2026 05:00 PM,09-Jun-2026 01:00 PM,"2,500",Nil,Nil,No,Construction of Interlocking road at Gram Pattinath Rai Block Urua tahshil meza me Prathamic School APS Vidya Mandir parisar,Construction of Interlocking road at Gram Pattinath Rai Block Urua tahshil meza me Prathamic School APS Vidya Mandir parisar,Please refer Tender documents. ,NA ,"15,11,000",Civil Works,NA ,Tender,90.0,90.0,eeredallahabad,211002.0,NA ,NA ,NA ,eeredallahabad,No ,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,pdf,"31,000",No,fixed,,Nil,Nil,eeredallahabad,eeredallahabad,AOC
,,,,,,,,,,,,,,,,2,6111275,NARAYAN CONSTRUCTION,14-May-2026 09:59 AM,Accepted-AOC,accepted,18-Jun-2026 02:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,xls,,,,,,,,,AOC
