Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1,Fee/PreQual/Technical,.pdf,All documents scan original copies,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,231/E-Tender/2025-26 dt. 03.02.2026,2026_PWDBL_1114250_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Vikramaditya Marg casels road sthit awas no-6B me pratiksha room ka vistar karna bedroom me wardrobe banana snangreh/shauchalayo ka navinikaran va anya civil sambandhi marramati karya,Vikramaditya Marg casels road sthit awas no-6B me pratiksha room ka vistar karna bedroom me wardrobe banana snangreh/shauchalayo ka navinikaran va anya civil sambandhi marramati karya,Please refer Tender documents. ,NA ,"14,00,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,Lucknow,226001.0,EE Maintenance Division 2 (Civil) PWD Lucknow  ,EE Maintenance Division 2 (Civil) PWD Lucknow  ,12-Feb-2026 12:00 PM ,EE Maintenance Division 2 (Civil) PWD Lucknow,No ,No,1.0,SBI Bank,860.0,Nil,Nil,No,11-Feb-2026 09:00 AM,16-Feb-2026 12:30 PM,11-Feb-2026 09:00 AM,16-Feb-2026 12:00 PM,NA ,NA ,11-Feb-2026 09:00 AM,16-Feb-2026 12:00 PM,25-Feb-2026 02:00 PM,EE Maintenance Division 2 (Civil) PWD Lucknow,EE Maintenance Division 2 (Civil) PWD Lucknow,"1,40,000",No,fixed,,Nil,Nil,AOC,Technical,Evaluation Letter,DILIP KUMAR,25-Feb-2026 11:22 AM,technical_2065992.pdf,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,09-Apr-2026 02:15 PM,finsummary_2065992.pdf (985.58 KB),Finance,Evaluation Letter,DILIP KUMAR,25-Feb-2026 02:39 PM,finance_2065992.pdf,BOQ Comparative Chart,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,25-Feb-2026 11:26 AM,25-Feb-2026 02:00 PM,techsummary_2065992.pdf (985.58 KB),22-Jun-2026,"INR 1,451,457",30.0,DILIP KUMAR,22-Jun-2026 05:05 PM,857.pdf (2335.00 KB),AOC for Acceptance No 857 date 11.05.2026,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,2026_PWDBL_1114250_1,231/E-Tender/2025-26 dt. 03.02.2026,Vikramaditya Marg casels road sthit awas no-6B me pratiksha room ka vistar karna bedroom me wardrobe banana snangreh/shauchalayo ka navinikaran va anya civil sambandhi marramati karya,1.0,5871415.0,SHIVSATYAJ INFRA,INR,"1,451,457",1,5871360,M/S MALTI DEVI CONSTRUCTIONS,14-Feb-2026 05:48 PM,Rejected-Finance,Financial bid Rejected due to L2,09-Apr-2026 02:15 PM,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5871415,SHIVSATYAJ INFRA,16-Feb-2026 11:31 AM,Accepted-AOC,Financial bid is accepted at the Price Rs. 1451457.00 By Executive Engineer Maintenance Division 2 (Civil) PWD Lucknow,22-Jun-2026 05:05 PM,AOC
