Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,Technical Evaluation,812.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,3274/EE/RED/GKP/25-26 Date 10-03-26,2026_REDUP_1132291_26,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"28,720",No,percentage,2.0%,Nil,Nil,1.0,SBI Bank,Executive Engineer,Vikash Bhawan,07-Apr-2026 09:00 AM,17-Apr-2026 09:00 AM,07-Apr-2026 09:00 AM,16-Apr-2026 12:00 PM,NA ,NA ,07-Apr-2026 09:00 AM,16-Apr-2026 12:00 PM,23-Apr-2026 04:00 PM,Block-Pali Gram Govindpur mein Bhagirathi Prajapati ke Ghar se CC Road Tak Avam Deepu Lal Srivastava ke Ghar Tak CC Road Ka Nirman,Block-Pali Gram Govindpur mein Bhagirathi Prajapati ke Ghar se CC Road Tak Avam Deepu Lal Srivastava ke Ghar Tak CC Road Ka Nirman,Please refer Tender documents. ,NA ,"14,36,000",Civil Works,NA ,Tender,90.0,90.0,Gorakhpur,273001.0,NA ,NA ,NA ,Vikash Bhawan,No ,No,AOC,Finance,Opend,Abhishek Rai,24-Apr-2026 02:14 PM,,BOQ Comparative Chart,Executive Engineer,Internal,,Abhishek Rai,24-Apr-2026 03:31 PM,finsummary_2113475.pdf (152.96 KB),1.0,6043962.0,M/S R.K.TRADERS,INR,"1,425,630",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE GORAKHPUR,2026_REDUP_1132291_26,3274/EE/RED/GKP/25-26 Date 10-03-26,Block-Pali Gram Govindpur mein Bhagirathi Prajapati ke Ghar se CC Road Tak Avam Deepu Lal Srivastava ke Ghar Tak CC Road Ka Nirman,1,6044234,M/s Aarush Enterprises,13-Apr-2026 02:51 PM,Rejected-AOC,L2,06-Jun-2026 10:48 AM,04-Jun-2026,"INR 1,425,630",90.0,Abhishek Rai,06-Jun-2026 10:48 AM,bpdf.pdf (153.00 KB),Technical,opend,Suresh Kumar Jaiswal,20-Apr-2026 04:41 PM,,Executive Engineer,Internal,,Suresh Kumar Jaiswal,23-Apr-2026 03:14 PM,23-Apr-2026 04:00 PM,techsummary_2113475.pdf (464.54 KB),AOC
2,Finance,.xls,Financial Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,6043962,M/S R.K.TRADERS,13-Apr-2026 02:34 PM,Accepted-AOC,L1,06-Jun-2026 10:48 AM,,,,,,,,,,,,,,,,,,,AOC
