Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1,Fee/PreQual/Technical,.pdf,A.D,1.0,SBI Bank,854.0,Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JALAUN,29/EE/RED/2025-26,2026_REDUP_1111860_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,09-Apr-2026 04:00 PM,15-Apr-2026 12:30 PM,09-Apr-2026 04:00 PM,15-Apr-2026 12:00 PM,NA ,NA ,09-Apr-2026 04:00 PM,15-Apr-2026 12:00 PM,25-May-2026 12:20 PM,EXECUTIVE ENGINEER RURAL ENGINEERING DEPARTMENT,EXECUTIVE ENGINEER RURAL ENGINEERING DEPARTMENT JALAUN AT ORAI,"Construction of a room at Dr. Bhimrao Ambedkar Cultural Institute, Orai","Construction of a room at Dr. Bhimrao Ambedkar Cultural Institute, Orai",Please refer Tender documents. ,NA ,"14,32,000",Civil Works - Buildings,NA ,Rate Contract,90.0,90.0,ORAI,285001.0,NA ,NA ,NA ,EXECUTIVE ENGINEER RURAL ENGINEERING DEPARTMENT,No ,No,"29,000",No,fixed,,Nil,Nil,AOC,Technical,TECHNICAL COVER TO BE OPENED,SHARAD SRIVASTAVA,18-Apr-2026 06:01 PM,technical_2078154.pdf,sheelendra singh,Internal,sharad srivastava anup kumar mishra,SHARAD SRIVASTAVA,25-May-2026 12:27 PM,finsummary_2078154.pdf (510.89 KB),Finance,financial cover to be opened,SHARAD SRIVASTAVA,25-May-2026 12:24 PM,finance_2078154.pdf,BOQ Comparative Chart,sheelendra singh,Internal,sharad srivastava anup kumar mishra,Sheelendra Singh,25-May-2026 12:16 PM,25-May-2026 12:20 PM,techsummary_2078154.pdf (1890.98 KB),26-May-2026,"INR 1,688,479.41",90.0,Sheelendra Singh,22-Jun-2026 04:13 PM,Bhim.pdf (577.00 KB),bond copy,1.0,6042995.0,M/S ARAVINDRA KUMAR CONTRATOR AND SUPPLIERS,INR,"1,688,479.41",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JALAUN,2026_REDUP_1111860_2,29/EE/RED/2025-26,"Construction of a room at Dr. Bhimrao Ambedkar Cultural Institute, Orai",1,6042995,M/S ARAVINDRA KUMAR CONTRATOR AND SUPPLIERS,12-Apr-2026 10:26 PM,Accepted-AOC,1st lowest,22-Jun-2026 04:13 PM,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6042805,M/S PREM NARAYAN,12-Apr-2026 08:24 PM,Rejected-Finance,2nd,25-May-2026 12:27 PM,AOC
