Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"Upper dalibag colony sthit Type-4 ke block no-05, 06, 08 evam 08 ke vibhinn awaso me civil anurakshan ka karya.","Upper dalibag colony sthit Type-4 ke block no-05, 06, 08 evam 08 ke vibhinn awaso me civil anurakshan ka karya.",Please refer Tender documents. ,NA ,"7,60,000",Civil Works - Buildings,NA ,Tender,90.0,45.0,Lucknow,226001.0,EE Maintenance Division 2 (Civil) PWD Lucknow  ,EE Maintenance Division 2 (Civil) PWD Lucknow  ,30-Apr-2026 12:00 PM ,EE Maintenance Division 2 (Civil) PWD Lucknow,No ,No,860.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,All documents scan original copies,"76,000",No,fixed,,Nil,Nil,29-Apr-2026 09:00 AM,04-May-2026 12:30 PM,29-Apr-2026 09:00 AM,04-May-2026 12:00 PM,NA ,NA ,29-Apr-2026 09:00 AM,04-May-2026 12:00 PM,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,753/E-Tender/2025-26 dt. 22.04.2026,2026_PWDBL_1143144_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,EE Maintenance Division 2 (Civil) PWD Lucknow,EE Maintenance Division 2 (Civil) PWD Lucknow,1.0,SBI Bank,AOC,EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,23-Jun-2026 06:56 PM,techsummary_2135550.pdf (881.36 KB),EE Maintenance Division 2 (Civil) PWD Lucknow,Internal,EE Maintenance Division 2 (Civil) PWD Lucknow EE Maintenance Division 1 (Civil) PWD Lucknow,DILIP KUMAR,23-Jun-2026 06:59 PM,finsummary_2135550.pdf (881.36 KB),Finance,Evaluation Letter,DILIP KUMAR,13-May-2026 05:21 PM,finance_2135550.pdf,BOQ Comparative Chart,23-Jun-2026,"INR 748,671",45.0,DILIP KUMAR,23-Jun-2026 07:01 PM,996.pdf (680.00 KB),AOC for Acceptance No 996 date 05.06.2026,1,6083215,M/S APRAMEYA CONSTRUCTION,02-May-2026 01:29 PM,Accepted-AOC,Financial bid is accepted at the Price Rs. 748671.00 By Executive Engineer Maintenance Division 2 (Civil) PWD Lucknow,23-Jun-2026 07:01 PM,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,2026_PWDBL_1143144_5,753/E-Tender/2025-26 dt. 22.04.2026,"Upper dalibag colony sthit Type-4 ke block no-05, 06, 08 evam 08 ke vibhinn awaso me civil anurakshan ka karya.",1.0,6083215.0,M/S APRAMEYA CONSTRUCTION,INR,"748,671",AOC
,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,6083328,M/S B.L.ENTERPRISES,02-May-2026 02:41 PM,Rejected-Finance,Financial bid Rejected due to L2,23-Jun-2026 06:59 PM,,,,,,,,,,AOC
