Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
06-Jun-2026,"INR 3,753,041.48",90.0,Bajrang Prasad,06-Jun-2026 04:45 PM,FP.pdf (314.00 KB),1.0,5917348.0,SHAGUN CONSTRUCTION,INR,"3,753,041.48",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-2 Bareilly||Unit-6 Bareilly,2026_UPPRC_1113212_4,11/PCL/P.M./UNIT-6/BLY/2025-26,CONSTRUCTION OF BOUNDARY WALL AT GIRLS HOSTEL NEORIA HUSSAINPUR BLOCK- MARORI DISTT-PILIBHIT (U.P.),1,5916674,M I CONSTRUCTION,26-Feb-2026 11:26 AM,Rejected-AOC,LOWEST 2,06-Jun-2026 04:46 PM,Technical,COMPRATIVE STATEMENT,Bajrang Prasad,07-Mar-2026 11:47 AM,technical_2078862.pdf,PROJECT MANAGER,Internal,,Bajrang Prasad,15-Apr-2026 01:11 PM,finsummary_2078862.pdf (999.62 KB),Finance,Financial Bid,Bajrang Prasad,08-Apr-2026 12:58 PM,finance_2078862.pdf,BOQ Comparative Chart,PROJECT MANAGER,Internal,,Bajrang Prasad,07-Mar-2026 11:49 AM,07-Mar-2026 01:00 PM,techsummary_2078862.pdf (999.62 KB),AOC,Project Manager,"PROJECT MANAGER, UNIT-6, U.P. PROJECTS CORPORATION LTD. Unit Office-14, CHANDRA SHEKHAR NAGAR COLONY,TULASHERPUR, BAREILLY",CONSTRUCTION OF BOUNDARY WALL AT GIRLS HOSTEL NEORIA HUSSAINPUR BLOCK- MARORI DISTT-PILIBHIT (U.P.),CONSTRUCTION OF BOUNDARY WALL AT GIRLS HOSTEL NEORIA HUSSAINPUR BLOCK- MARORI DISTT-PILIBHIT (U.P.),CONSTRUCTION OF BOUNDARY WALL AT GIRLS HOSTEL NEORIA HUSSAINPUR BLOCK- MARORI DISTT-PILIBHIT (U.P.) ,NA ,"37,85,215",Civil Works,NA ,Tender,90.0,90.0,Bareilly,243122.0,NA ,NA ,NA ,Bareilly,No ,No,21-Feb-2026 10:00 AM,27-Feb-2026 03:00 PM,21-Feb-2026 11:00 AM,27-Feb-2026 01:00 PM,NA ,NA ,21-Feb-2026 11:00 AM,27-Feb-2026 01:00 PM,07-Mar-2026 01:00 PM,"5,900",Nil,Nil,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,TECHNICAL BID,"76,000",No,fixed,,Nil,Nil,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-2 Bareilly||Unit-6 Bareilly,11/PCL/P.M./UNIT-6/BLY/2025-26,2026_UPPRC_1113212_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,2,5917348,SHAGUN CONSTRUCTION,26-Feb-2026 10:58 AM,Accepted-AOC,LOWEST 1,06-Jun-2026 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,AOC
