Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
25-Jun-2026,"INR 916,561.35",90.0,Sarvesh Shukla,25-Jun-2026 12:10 PM,Fifth.pdf (191.00 KB),OK,Directorate of Local Bodies UP||Nagar Palika Parishad Nawabganj Gonda,2026_DOLBU_1141393_5,74/NPPN/2026,Construction of rubber molded interlocking paving from Sanchit plot to Satish Kanojia house in Mohalla Padav.,1.0,6101705.0,M/S NEETU SINGH,INR,"916,561.35",1,6101171,M/S BHARADWAJ CONSTRUCTION,09-May-2026 04:15 PM,Rejected-Finance,L2,25-Jun-2026 11:14 AM,Technical,ok,Sarvesh Shukla,05-Jun-2026 11:19 AM,technical_2131720.pdf,Chairman,Internal,"Satyendra Kumar Singh (Chairman), Sarvesh Shukla (Executive Officer), Abhishek Singh (JE), Suresh chand (Cleark)",Sarvesh Shukla,25-Jun-2026 11:14 AM,finsummary_2131720.pdf (29.93 KB),Finance,ok,Sarvesh Shukla,08-Jun-2026 11:25 AM,finance_2131720.pdf,BOQ Comparative Chart,Chairman,Internal,"Satyendra Kumar Singh (Chairman), Sarvesh Shukla (Executive Officer), Abhishek Singh (JE), Suresh chand (Cleark)",Sarvesh Shukla,08-Jun-2026 10:45 AM,08-Jun-2026 10:50 AM,techsummary_2131720.pdf (29.93 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,DD And FDR,1,DD - Demand Draft,Construction of rubber molded interlocking paving from Sanchit plot to Satish Kanojia house in Mohalla Padav.,Construction of rubber molded interlocking paving from Sanchit plot to Satish Kanojia house in Mohalla Padav.,Please Refer tender Document ,NA ,"10,84,000",Civil Works,NA ,Tender,90.0,60.0,Nagar Palika Parishad Nawabganj-Gonda,271303.0,NA ,NA ,NA ,Nagar Palika Parishad Nawabganj-Gonda,No ,No,"21,680",No,fixed,,Executive Officer,Please Refer tender Document,Executive Officer,Nagar Palika Parishad Nawabganj-Gonda,Directorate of Local Bodies UP||Nagar Palika Parishad Nawabganj Gonda,74/NPPN/2026,2026_DOLBU_1141393_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,27-Apr-2026 10:00 AM,19-May-2026 01:00 PM,27-Apr-2026 10:00 AM,18-May-2026 05:00 PM,NA ,NA ,27-Apr-2026 10:00 AM,18-May-2026 05:00 PM,08-Jun-2026 10:50 AM,"1,450",Executive Officer,Please Refer tender Document,No,AOC
,,,,,,,,,,,,,,,,2,6101705,M/S NEETU SINGH,09-May-2026 07:53 PM,Accepted-AOC,L1,25-Jun-2026 12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,NIT,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,6100598,Sindhuja Enterprises,09-May-2026 01:20 PM,Rejected-Finance,L3,25-Jun-2026 11:14 AM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
