Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
25-Jun-2026,"INR 103,946",30.0,RAJESH KUMAR,25-Jun-2026 04:30 PM,742.pdf (303.00 KB),Work order,"Kanpur Municipal Corporation, Kanpur, UP",2026_NNKAN_1127512_1,730/A.A.3/25-26,Cleaning of Nala from damodar Nagar in Mankameshawar mandir to san xing and Golden armi to parihar scalp in Ward 65 Zone 03,1.0,6011686.0,S.S.ISHU CONSTRUCTION COMPANY,INR,"103,946",1,6013895,M/S DILRAJ ASSOCIATE,27-Mar-2026 05:10 PM,Rejected-Finance,"Due to similar rate quote lottery is done. Bid is not selected in lottery. Hence, Not Accepted As per Second Lowest.",30-Apr-2026 12:15 PM,Finance,Tender Open,RAJESH KUMAR,30-Apr-2026 12:09 PM,finance_2102972.pdf,BOQ Comparative Chart,C.E.,Internal,,RAJESH KUMAR,30-Apr-2026 12:15 PM,finsummary_2102972.pdf (768.33 KB),C.E.,Internal,,RAJESH KUMAR,30-Apr-2026 12:13 PM,techsummary_2102972.pdf (768.33 KB),AOC,"Kanpur Municipal Corporation, Kanpur, UP",730/A.A.3/25-26,2026_NNKAN_1127512_1,Yes,Open Tender,Fixed-rate,Works,1.0,No,No,Online,No,No,No,"12,229",No,percentage,10.0%,Nil,Nil,590.0,Nil,Nil,No,19-Mar-2026 02:00 PM,28-Mar-2026 04:00 PM,19-Mar-2026 02:00 PM,28-Mar-2026 03:00 PM,NA ,NA ,19-Mar-2026 02:00 PM,28-Mar-2026 03:00 PM,Cleaning of Nala from damodar Nagar in Mankameshawar mandir to san xing and Golden armi to parihar scalp in Ward 65 Zone 03,Cleaning of Nala from damodar Nagar in Mankameshawar mandir to san xing and Golden armi to parihar scalp in Ward 65 Zone 03,Please refer Tender documents. ,NA ,"1,22,289",Civil Works,NA ,Tender,30.0,NA ,Cleaning of Nala from damodar Nagar in Mankamesha,208040.0,NA ,NA ,NA ,C.E.3,No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical/Finance,.pdf,pdf,C.E.3,Zone 3,AOC
,,,,,,,,,,,,,,,,2,6011686,S.S.ISHU CONSTRUCTION COMPANY,27-Mar-2026 11:43 AM,Accepted-AOC,L1,25-Jun-2026 04:30 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,xls,,,AOC
