S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Instrument Type,Tender Stage
1,6077937,M/S Maa Enterprises,29-Apr-2026 02:56 PM,Rejected-AOC,L2,09-Jun-2026 04:40 PM,1.0,6064544.0,TIRUPATI ELECTRICALS,INR,"50,000",UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,2026_UPTCL_1138852_1,01-ETC-I(P)/ 2026-2027,01-ETC-I(P)/ 2026-2027,09-Jun-2026,"INR 50,000",90.0,Rajeev Kant Upadhyay,09-Jun-2026 04:40 PM,01.pdf (3277.00 KB),"Survey and Soil investigation for shifting work of 400 KV S/C Rewa Road-Panki line (in between Tower No. 980-992A) under Electy. Trans. Division-I, Prayagraj",Rajeev Kant Upadhyay,Internal,"Er.Sudhirkumar,EFU-Naini,Prayagraj,SriHimanshuArora,SAO,ZAOTSE,Prayagraj.",Rajeev Kant Upadhyay,05-May-2026 05:15 PM,finsummary_2126328.pdf (197.19 KB),Technical,The part-I of e-tender No.01-ETC-I(P)/2026-2027 opened on the website www.etender.up.nic.in on dated 30/04/2026. 02 Nos. Tenderers are submitted their tender on e-portal. The part-I of all the tender were open first and found all the bidders are completed,Rajeev Kant Upadhyay,05-May-2026 04:58 PM,technical_2126328.pdf,Rajeev Kant Upadhyay,Internal,"Er.Sudhirkumar,EFU-Naini,Prayagraj,SriHimanshuArora,SAO,ZAOTSE,Prayagraj.",Rajeev Kant Upadhyay,05-May-2026 05:00 PM,05-May-2026 05:05 PM,techsummary_2126328.pdf (197.19 KB),Finance,The part-II of all the tender were open successfully,Rajeev Kant Upadhyay,05-May-2026 05:12 PM,finance_2126328.pdf,BOQ Comparative Chart,AOC,1,Fee/PreQual/Technical,.pdf,"Slip of RTGS/NEFT for tender cost, earnest money, PanCard, GSTINCertificate, Experience and TD",UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,01-ETC-I(P)/ 2026-2027,2026_UPTCL_1138852_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,01-ETC-I(P)/ 2026-2027,"Survey and Soil investigation for shifting work of 400 KV S/C Rewa Road-Panki line (in between Tower No. 980-992A) under Electy. Trans. Division-I, Prayagraj",Please refer Tender documents. ,NA ,"68,539",Electrical Works,NA ,Tender,120.0,90.0,Prayagraj,211001.0,NA ,NA ,NA ,Prayagraj,No ,No,1.0,01-ETC-I(P)/ 2026-2027,Date,,590.0,SE ETC-I PRAYAGRAJ,PRAYAGRAJ,No,"1,000",No,fixed,,SE ETC-I PRAYAGRAJ,PRAYAGRAJ,Suprintending Engineer,Superintending Engineer Electricity Transmission Circle I 57 George Town Prayagraj 211002 PH- 0532-2256499/9415311005,18-Apr-2026 03:00 PM,30-Apr-2026 01:00 PM,18-Apr-2026 03:00 PM,29-Apr-2026 05:00 PM,NA ,NA ,18-Apr-2026 03:00 PM,29-Apr-2026 05:00 PM,05-May-2026 05:05 PM,1.0,RTGS - RTGS Payment,AOC
2,6064544,TIRUPATI ELECTRICALS,23-Apr-2026 02:53 PM,Accepted-AOC,L1,09-Jun-2026 04:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,PRICE SCHEDULE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
