Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
Executive Officer/Chairman,Internal,,Pratik Verma,02-Jun-2026 01:06 PM,03-Jun-2026 10:00 AM,techsummary_2140008.pdf (388.27 KB),Technical,admitted,Gunjan Gupta,29-May-2026 02:36 PM,,04-Jun-2026,"INR 343,667.16",90.0,Pratik Verma,04-Jun-2026 04:06 PM,Workorder.pdf (512.00 KB),AOC,Directorate of Local Bodies UP||Nagar Panchayat Ganjmooradabad Unnao,2026_DOLBU_1144990_20,34/n.p.g.m./peyjal/2026-27,"LAYING OF PVC PIPELINE 90 MM DIA FOR WATER SUPPLY FROM ZAMAAL MASTER HOUSE TO SOOFI HOUSE,WARD NO-5, NAGAR PANCHAYAT GANJMORADABAD,UNNAO.",1.0,6137512.0,H.I ENTERPRISES,23-May-2026 02:39 PM,Rejected-Finance,High quoted amount,04-Jun-2026 11:38 AM,Executive Officer/Chairman,Internal,,Pratik Verma,04-Jun-2026 11:38 AM,finsummary_2140008.pdf (435.39 KB),Finance,summary,Praveen Katiyar,03-Jun-2026 01:26 PM,finance_2140008.pdf,BOQ Comparative Chart,1.0,6138177.0,m/s ashiyana enterprises,INR,"343,667.16",AOC,"LAYING OF PVC PIPELINE 90 MM DIA FOR WATER SUPPLY FROM ZAMAAL MASTER HOUSE TO SOOFI HOUSE,WARD NO-5, NAGAR PANCHAYAT GANJMORADABAD,UNNAO.","LAYING OF PVC PIPELINE 90 MM DIA FOR WATER SUPPLY FROM ZAMAAL MASTER HOUSE TO SOOFI HOUSE,WARD NO-5, NAGAR PANCHAYAT GANJMORADABAD,UNNAO.",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,90.0,Nagar Panchayat Ganjmuradabad Unnao,209868.0,NA ,NA ,NA ,Nagar Panchayat Ganjmuradabad Unnao,No ,No,406.0,Executive Officer,Nagar Panchayat Ganjmuradabad Unnao,No,Directorate of Local Bodies UP||Nagar Panchayat Ganjmooradabad Unnao,34/n.p.g.m./peyjal/2026-27,2026_DOLBU_1144990_20,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"34,470",No,fixed,,Executive Officer,Nagar Panchayat Ganjmuradabad Unnao,1.0,Fee/PreQual/Technical,.pdf,Terms And Condition,1,DD - Demand Draft,05-May-2026 02:00 PM,26-May-2026 02:00 PM,05-May-2026 02:00 PM,26-May-2026 12:00 PM,NA ,NA ,05-May-2026 02:00 PM,26-May-2026 12:00 PM,03-Jun-2026 10:00 AM,Executive Officer,Nagar Panchayat Ganjmuradabad Unnao,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,6138177.0,m/s ashiyana enterprises,23-May-2026 09:26 PM,Accepted-AOC,Low quoted amount,04-Jun-2026 04:06 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,2,BC - Bankers Cheque,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,3.0,6136908.0,M/S BHARAT ENTERPRISES,23-May-2026 08:33 AM,Rejected-Finance,High quoted amount,04-Jun-2026 11:38 AM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,SS - Small Savings Instrument,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BG - Bank Guarantee,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,FDR - Fixed Deposit,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,RTGS - RTGS Payment,,,,,,,,,,,,AOC
