Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Name,Address,S.No,Instrument Type,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Pilibhit,2026_MVVNL_1125174_1,T-27/EDCP(W)/2025-26,T-27/EDCP(W)/2025-26,1.0,6006492.0,M/S DHIRENDRA SINGH,INR,"1,424,991.6",1,6025620,M/S ARVIND KUMAR CONTRACTOR,01-Apr-2026 03:07 PM,Rejected-Technical,Not Qualified,18-Apr-2026 05:06 PM,27-Apr-2026,"INR 1,424,991.6",365.0,MANOJ KUMAR,19-Jun-2026 04:38 PM,A27DHIRENDRA.pdf (8877.00 KB),Award of Contract.,Cheif,Internal,Zonal Committee,BHAVISHYA KUMAR SAXENA,18-Apr-2026 05:06 PM,18-Apr-2026 05:10 PM,techsummary_2097239.pdf (251.93 KB),Finance,Financial Summary,BHAVISHYA KUMAR SAXENA,20-Apr-2026 11:14 AM,finance_2097239.pdf,BOQ Comparative Chart,Cheif,Internal,Zonal Committee,BHAVISHYA KUMAR SAXENA,20-Apr-2026 11:17 AM,finsummary_2097239.pdf (251.93 KB),Technical,Technical Summary,BHAVISHYA KUMAR SAXENA,18-Apr-2026 05:04 PM,technical_2097239.pdf,AOC,SE EDC PILIBHIT,"Electricity Distribution Circle, Near Roadways , Pilibhit",1.0,RTGS - RTGS Payment,1.0,Corrigendom,Date,,"15,000",No,fixed,,EDC,PILIBHIT,T-27/EDCP(W)/2025-26,The work for strengthening of damaged 33 and 11 KV HT LT line and other related works due to heavy rain accident storm and other reasons under EDD-Pilibhit in M R Head against running contract 2026-27.,As per tender form ,NA ,"15,00,000",Miscellaneous Works,NA ,Tender,180.0,365.0,Pilibhit,262001.0,NA ,NA ,NA ,SE EDC PILIBHIT,No ,No,1,Fee,.pdf,Fee Summary,"3,540",EDC,PILIBHIT,No,13-Mar-2026 05:40 PM,02-Apr-2026 02:00 PM,13-Mar-2026 05:40 PM,02-Apr-2026 12:00 PM,NA ,NA ,13-Mar-2026 05:40 PM,02-Apr-2026 12:00 PM,18-Apr-2026 05:19 PM,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Pilibhit,T-27/EDCP(W)/2025-26,2026_MVVNL_1125174_1,Yes,Open Tender,Item Rate,Works,3.0,No,No,Offline,No,No,No,AOC
,,,,,,,,,2,6006492,M/S DHIRENDRA SINGH,01-Apr-2026 03:35 PM,Accepted-AOC,Lowest 1st,19-Jun-2026 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,PreQual/Technical,.pdf,Technical Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,3,6025676,M/S SHEKHAR ENGINEERING WORKS,02-Apr-2026 11:18 AM,Rejected-AOC,Lowest 2nd,19-Jun-2026 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Finance,.xls,Financial Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
