Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1,Fee/PreQual/Technical,.pdf,Technical,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,1737/RED/Tender/2025-26,2026_REDUP_1129795_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,24-Mar-2026 06:00 PM,01-Apr-2026 12:30 PM,24-Mar-2026 06:00 PM,01-Apr-2026 12:00 PM,NA ,NA ,24-Mar-2026 06:00 PM,01-Apr-2026 12:00 PM,17-Apr-2026 12:30 PM,944.0,Nil,Nil,No,EE RED Sitapur,"Vikas Bhawan, Sitapur","Laying of Interlinking from Raman Dixit house to Pahadi Kumhar house in village Narni, Block- Maholi","Laying of Interlinking from Raman Dixit house to Pahadi Kumhar house in village Narni, Block- Maholi",Please refer Tender documents. ,NA ,"15,52,590",Civil Works,NA ,Tender,90.0,90.0,"Maholi, Sitapur",261001.0,NA ,NA ,NA ,"Office of EE RED, Sitapur.",No ,No,1.0,SBI Bank,"32,000",No,fixed,,Nil,Nil,AOC,Gyanendra Kumar,Internal,,Gyanendra Kumar,27-Apr-2026 05:06 PM,finsummary_2107569.pdf (518.83 KB),Technical,Two bid have been received and send For Technical Evaluation,Gyanendra Kumar,02-Apr-2026 10:40 AM,,Gyanendra Kumar,Internal,,Gyanendra Kumar,16-Apr-2026 08:36 PM,17-Apr-2026 12:30 PM,techsummary_2107569.pdf (317.78 KB),Finance,Two bid have been received and send For Financial Evaluation,Gyanendra Kumar,17-Apr-2026 05:21 PM,,BOQ Comparative Chart,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,2026_REDUP_1129795_4,1737/RED/Tender/2025-26,"Laying of Interlinking from Raman Dixit house to Pahadi Kumhar house in village Narni, Block- Maholi",1.0,6011740.0,MS ABHAY PRATAP SINGH,INR,"1,551,193",1,6011740,MS ABHAY PRATAP SINGH,27-Mar-2026 10:28 AM,Accepted-AOC,L1,12-Jun-2026 06:49 PM,22-May-2026,"INR 1,551,193",90.0,Ravi Pratap Singh,12-Jun-2026 06:50 PM,4.pdf (415.00 KB),AOC
2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6014798,M/S SANJAY SINGH CONT,28-Mar-2026 07:44 AM,Rejected-Finance,Higher Rate Quoted,27-Apr-2026 05:06 PM,,,,,,,AOC
