Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"5,900",Nil,Nil,No,1.0,SBI Bank,Project Manager,T-96 Pallavpuram Phase II Meerut,Construction of 02 Nos Class room at Rajkiya Inter College Bahrampur Jani in Distt. Meerut,Construction of 02 Nos Class room at Rajkiya Inter College Bahrampur Jani in Distt. Meerut,Please refer Tender documents. ,NA ,"27,16,202",Civil Works,NA ,Tender,90.0,180.0,Bahrampur Jani,250601.0,NA ,NA ,NA ,Meerut,No ,No,30-Apr-2026 09:00 AM,07-May-2026 03:00 PM,30-Apr-2026 09:00 AM,07-May-2026 02:00 PM,NA ,NA ,30-Apr-2026 09:30 AM,07-May-2026 02:00 PM,12-May-2026 04:00 PM,"55,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Technical,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-33 Meerut,04/PCL/PM-33/MRT/2026-27 Dt. 29.04.2026(Lot No. 3),2026_UPPRC_1143504_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Sachin Kumar Gautam,Internal,Tarun Chaturvedi,SACHIN KUMAR GAUTAM,12-May-2026 03:17 PM,12-May-2026 04:00 PM,techsummary_2136075.pdf (1041.13 KB),Finance,Financial,SACHIN KUMAR GAUTAM,13-May-2026 12:05 PM,finance_2136075.pdf,BOQ Comparative Chart,Sachin Kumar Gautam,Internal,Tarun Chaturvedi,SACHIN KUMAR GAUTAM,13-May-2026 12:11 PM,finsummary_2136075.pdf (1041.13 KB),Technical,Technical,SACHIN KUMAR GAUTAM,12-May-2026 03:13 PM,technical_2136075.pdf,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-33 Meerut,2026_UPPRC_1143504_1,04/PCL/PM-33/MRT/2026-27 Dt. 29.04.2026(Lot No. 3),Construction of 02 Nos Class room at Rajkiya Inter College Bahrampur Jani in Distt. Meerut,1.0,6083236.0,SHRI RADHEYKRISHNA CONSTRUCTION,INR,"2,697,188.672",1,6083236,SHRI RADHEYKRISHNA CONSTRUCTION,06-May-2026 02:21 PM,Accepted-AOC,Due to Quoted Lowest Price,11-Jun-2026 10:48 AM,19-May-2026,"INR 2,697,188.672",180.0,SACHIN KUMAR GAUTAM,11-Jun-2026 10:48 AM,BahrampurJani.pdf (384.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Financial,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6095229,SHRI SAI NATH CONSTRUCTION,07-May-2026 10:48 AM,Rejected-Finance,Due to Quoted Highest Price,13-May-2026 12:11 PM,,,,,,,,AOC
