Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Jai Ram Yadav,23-Apr-2026 03:02 PM,23-Apr-2026 04:00 PM,techsummary_2085559.pdf (480.89 KB),"SANJAY KUMAR TIWARI, JAI RAM YADAV, POOJA, PURSHOTTAM SINGH",Internal,"EO,AE,JE,AC",Sanjay kumar Tiwari,24-Apr-2026 04:26 PM,finsummary_2085559.pdf (89.80 KB),19-Jun-2026,"INR 1,714,031",90.0,Sanjay kumar Tiwari,29-Jun-2026 08:24 PM,Scan_0005.pdf (542.00 KB),Finance,FINANCIAL BID OPENED,Poo Ja,24-Apr-2026 11:03 AM,,BOQ Comparative Chart,1,5987863,HARENDRA SINGH,20-Mar-2026 04:27 AM,Rejected-Finance,L3,24-Apr-2026 04:26 PM,1.0,5987843.0,M/S DILIP NATH TRIPATHI THEKEDAR,INR,"1,714,031",Technical,TECHNICAL BID OPENED,Sanjay kumar Tiwari,21-Apr-2026 04:43 PM,,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,2026_DOLBU_1120164_236,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,WARD NO.28 ME TEJ PRATAP VISHWKARMA KE GHAR KE AAGE SE GEETA DEVI KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA,AOC,"1,71,609",No,fixed,,Nil,Nil,WARD NO.28 ME TEJ PRATAP VISHWKARMA KE GHAR KE AAGE SE GEETA DEVI KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA,WARD NO.28 ME TEJ PRATAP VISHWKARMA KE GHAR KE AAGE SE GEETA DEVI KE GHAR TAK C.C.ROAD V NALI NIRMAN KARYA,Please refer Tender documents. ,NA ,"17,16,091",Civil Works,NA ,Tender,90.0,90.0,NPP DEORIA,274001.0,NA ,NA ,NA ,NPP DEORIA,No ,No,"2,525",Nil,Nil,No,1.0,SBI Bank,EO NPP DEORIA,NPP DEORIA,Directorate of Local Bodies UP||Nagar Palika Parishad Deoria Deoria,Ref.4222/Ni.Vi.-25-26/Deoria Dated 25-02-2026,2026_DOLBU_1120164_236,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,28-Feb-2026 11:00 AM,25-Mar-2026 03:00 PM,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,NA ,NA ,28-Feb-2026 11:00 AM,24-Mar-2026 03:00 PM,23-Apr-2026 04:00 PM,1.0,Fee/PreQual/Technical,.pdf,TENDERNOTICE,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2,5987843,M/S DILIP NATH TRIPATHI THEKEDAR,20-Mar-2026 03:55 AM,Accepted-AOC,L1,29-Jun-2026 08:24 PM,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,3,5987921,M/S MITHILESH PAL,20-Mar-2026 04:13 AM,Rejected-Finance,L2,24-Apr-2026 04:26 PM,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
