Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
15-Jun-2026,"INR 850,006.94",90.0,Ratnesh Kumar Gond,15-Jun-2026 12:41 PM,rispansiv.pdf (50.00 KB),aoc,1.0,6088444.0,M/S BALAJI CONSTRUCTION,06-May-2026 07:02 PM,Accepted-AOC,aoc,15-Jun-2026 12:41 PM,1.0,6088444.0,M/S BALAJI CONSTRUCTION,INR,"850,006.94",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,2026_REDUP_1142447_1,67/EE/RED/2025-26/08-04-2026,lot08 vikash khand dubhar ke kasturba gandhi awasiy balika vidyaly basarikapur dubhar me tiels lahane ka nirman kary,Finance,2bid,Ratnesh Kumar Gond,16-May-2026 03:31 PM,,BOQ Comparative Chart,EE,Internal,aedao,Ratnesh Kumar Gond,15-May-2026 11:50 AM,16-May-2026 12:00 PM,techsummary_2133602.pdf (49.63 KB),Technical,2 bid,Ratnesh Kumar Gond,11-May-2026 08:49 AM,,EE,Internal,aedao,Ratnesh Kumar Gond,15-Jun-2026 12:37 PM,finsummary_2133602.pdf (49.64 KB),AOC,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE BALLIA,67/EE/RED/2025-26/08-04-2026,2026_REDUP_1142447_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,EE RED DIV Ballia,EE RED DIV Ballia,1.0,Fee/PreQual/Technical,.pdf,TENDER FEE EMD,lot08 vikash khand dubhar ke kasturba gandhi awasiy balika vidyaly basarikapur dubhar me tiels lahane ka nirman kary,lot08 vikash khand dubhar ke kasturba gandhi awasiy balika vidyaly basarikapur dubhar me tiels lahane ka nirman kary,Please refer Tender documents. ,NA ,"8,50,000",Civil Works,NA ,Tender,90.0,90.0,ballia,277001.0,NA ,NA ,NA ,EE RED DIV Ballia,No ,No,856.0,Nil,Nil,No,"17,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,01-May-2026 09:00 AM,08-May-2026 12:00 PM,01-May-2026 09:00 AM,07-May-2026 12:00 PM,NA ,NA ,01-May-2026 09:00 AM,07-May-2026 12:00 PM,16-May-2026 12:00 PM,AOC
,,,,,,,2.0,6088585.0,SWIKRIT CONSTRUCTIONS,06-May-2026 07:30 PM,Rejected-Finance,second lowest,15-Jun-2026 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,.pdf,other tecnical document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq for rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
