EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"27,000",No,fixed,,UPSCIDCO,SAHARANPUR,21-May-2026 06:00 PM,27-May-2026 11:00 AM,21-May-2026 06:00 PM,27-May-2026 10:00 AM,NA ,NA ,21-May-2026 06:00 PM,27-May-2026 10:00 AM,28-May-2026 10:00 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,13/EE/SRE/E-TENDER/2026-27,2026_SCIDC_1148260_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,Executive Engineer,"Executive Engineer office - H.No.-36 Surya Nagar, Near State Bank Colony, Delhi Road Saharanpur","Under Vidhayak Nidhi Yojna (Shri Devendra Nim ji, MLA) Construction of CC Road and Side Drain work from Sunil Shastri house to Omvir Arya house at Vill Badhedi Block Nangal, District- Saharanpur","Under Vidhayak Nidhi Yojna (Shri Devendra Nim ji, MLA) Construction of CC Road and Side Drain work from Sunil Shastri house to Omvir Arya house at Vill Badhedi Block Nangal, District- Saharanpur",Please refer Tender documents. ,NA ,"13,33,565",Civil Works,NA ,Tender,90.0,NA ,District Saharanpur,247001.0,NA ,NA ,NA ,Executive Engineer office,No ,No,"1,652",UPSCIDCO,SAHARANPUR,No,AOC,Technical,Technical Evaluation Summary,Vinod Kumar Kardam,27-May-2026 06:25 PM,technical_2157255.pdf,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - A.A.O.",Vinod Kumar Kardam,01-Jun-2026 11:32 AM,finsummary_2157255.pdf (310.94 KB),Finance,Finance Bid Evaluation Summary,Vinod Kumar Kardam,01-Jun-2026 11:30 AM,finance_2157255.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"V.K. Kardam - E.E., M. Chandra - A.A.O.",Vinod Kumar Kardam,27-May-2026 06:27 PM,28-May-2026 10:00 AM,techsummary_2157255.pdf (310.94 KB),05-Jun-2026,"INR 1,331,964",90.0,Vinod Kumar Kardam,01-Jun-2026 11:34 AM,aoc.pdf (373.00 KB),"AWARD OF CONTRACT for Construction of CC Road and Side Drain work from Sunil Shastri house to Omvir Arya house at Vill Badhedi Block Nangal, District- Saharanpur",1,6143301,KARAM VIR SINGH CONTRACTOR,26-May-2026 12:45 PM,Rejected-Finance,Being L2,01-Jun-2026 11:32 AM,1.0,6143679.0,SATYA DEV CONSTRUCTION CO.,INR,"1,331,964",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,2026_SCIDC_1148260_2,13/EE/SRE/E-TENDER/2026-27,"Under Vidhayak Nidhi Yojna (Shri Devendra Nim ji, MLA) Construction of CC Road and Side Drain work from Sunil Shastri house to Omvir Arya house at Vill Badhedi Block Nangal, District- Saharanpur",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6143679,SATYA DEV CONSTRUCTION CO.,26-May-2026 02:25 PM,Accepted-AOC,Being L1,01-Jun-2026 11:34 AM,,,,,,,,,,AOC
