Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
EE,Internal,,Praveen Prakash Gautam,25-May-2026 04:37 PM,28-May-2026 02:00 PM,techsummary_2135397.pdf (1071.37 KB),10-Jun-2026,"INR 644,782",30.0,Praveen Prakash Gautam,10-Jun-2026 05:45 PM,1793.pdf (114.00 KB),Technical,"07 bids received, in which 02 admitted and rest rejected",Praveen Prakash Gautam,25-May-2026 04:34 PM,technical_2135397.pdf,EE,Internal,,Praveen Prakash Gautam,10-Jun-2026 05:42 PM,finsummary_2135397.pdf (1071.37 KB),Finance,All Admitted,Praveen Prakash Gautam,29-May-2026 11:57 AM,finance_2135397.pdf,BOQ Comparative Chart,1.0,6085936.0,ISHTAKHAR AHAMAD,INR,"644,782",1,6085936,ISHTAKHAR AHAMAD,04-May-2026 02:54 AM,Accepted-AOC,Admitted,10-Jun-2026 05:45 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||SSD, pilibhit",2026_UPIDC_1143214_12,02/E.E/2026-27,D.B feedar ke km 13.580 par isthit skep mein thek evan saphaee ka kaarya.(lot no 12),AOC,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||SSD, pilibhit",02/E.E/2026-27,2026_UPIDC_1143214_12,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"13,500",No,fixed,,Nil,Nil,766.0,Nil,Nil,No,Executive Engineer,Office Sharda Sagar Division Pilibhit,1.0,SBI Bank,D.B feedar ke km 13.580 par isthit skep mein thek evan saphaee ka kaarya.(lot no 12),D.B feedar ke km 13.580 par isthit skep mein thek evan saphaee ka kaarya.(lot no 12),Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,30.0,Pilibhit,262001.0,NA ,NA ,NA ,Office Sharda Sagar Division Pilibhit,No ,No,1.0,D.B feedar ke km 13.580 par isthit skep mein thek evan saphaee ka kaarya.(lot no 12),Date,,29-Apr-2026 09:00 AM,04-May-2026 02:00 PM,29-Apr-2026 09:00 AM,04-May-2026 02:00 PM,NA ,NA ,29-Apr-2026 09:00 AM,04-May-2026 02:00 PM,28-May-2026 02:00 PM,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6087206,Lalit Kumar Rajani Thekedar,04-May-2026 12:49 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 04:34 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6077873,M/S MOHD ISRAIL,03-May-2026 12:18 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 04:34 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6081727,M/S SACHIN CHANDANI THEKEDAR,01-May-2026 03:09 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 04:34 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6086435,M/s Suresh Chandra Thekedar,04-May-2026 09:24 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 04:34 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6085852,M/S UNJALA CONSTRUCTION,04-May-2026 01:20 AM,Rejected-AOC,Not Admitted,10-Jun-2026 05:45 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6086093,TYAGI JI CONTRACTOR,03-May-2026 11:54 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,25-May-2026 04:34 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
