S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
1.0,6152605.0,Shiv Ram Yadav,INR,"385,783.53","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||ID, faizabad",2026_UPIDC_1152945_6,01/EE/2026-2027,Lot No-06 E/W in clearance of Beraspur Drain from km. 8.200 to Km. 0.000,1,6155608,M/S DHIRENDRA KUMAR PANDEY,31-May-2026 07:07 AM,Rejected-Finance,L3,22-Jun-2026 10:49 AM,22-Jun-2026,"INR 385,783.53",12.0,rajnish gautam,22-Jun-2026 10:56 AM,beraspur.pdf (2640.00 KB),date of start 04.06.2026 date of completion 15.06.2026,R K GAUTAM,Internal,R K GAUTAM,rajnish gautam,02-Jun-2026 02:26 PM,02-Jun-2026 02:30 PM,techsummary_2159774.pdf (201.42 KB),Finance,03 bid,rajnish gautam,22-Jun-2026 10:40 AM,finance_2159774.pdf,BOQ Comparative Chart,R K GAUTAM,Internal,R K GAUTAM,rajnish gautam,22-Jun-2026 10:49 AM,finsummary_2159774.pdf (201.42 KB),Technical,03 bid,rajnish gautam,02-Jun-2026 01:19 PM,technical_2159774.pdf,AOC,"8,100",No,fixed,,Nil,Nil,25-May-2026 09:00 AM,01-Jun-2026 02:00 PM,25-May-2026 09:00 AM,01-Jun-2026 01:00 PM,NA ,NA ,25-May-2026 09:00 AM,01-Jun-2026 01:00 PM,02-Jun-2026 02:30 PM,"1,101",Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XI Circle Irrigation Works, Faizabad||ID, faizabad",01/EE/2026-2027,2026_UPIDC_1152945_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Lot No-06 E/W in clearance of Beraspur Drain from km. 8.200 to Km. 0.000,E/W in clearance of Beraspur Drain from km. 8.200 to Km. 0.000,AS PER TENDER DOCUMENT ,NA ,,Civil Works,NA ,Tender,90.0,NA ,AYODHYA AND AMBEDKARNAGAR,224001.0,NA ,NA ,NA ,O/O EXECUTIVE ENGINEER IRRIGATION DIVISION AYODHYA,No ,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,EXECUTIVE ENGINEER IRRIGATION DIVISION AYODHYA,EXECUTIVE ENGINEER IRRIGATION DIVISION AYODHYA,AOC
,,,,,,,,,2,6151450,M/S PANKAJ ELECTRICALS,31-May-2026 12:12 PM,Rejected-Finance,L2,22-Jun-2026 10:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC
,,,,,,,,,3,6152605,Shiv Ram Yadav,31-May-2026 12:50 PM,Accepted-AOC,L1,22-Jun-2026 10:56 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
