Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage
25-Jul-2026,"INR 3,527,481.55",210.0,ANIL KUMAR SINGH,25-Jul-2026 11:58 AM,06_3_POW.pdf (946.00 KB),1,6050983,M/S DHRUWA KUMAR SINGH,16-Apr-2026 01:01 PM,Accepted-AOC,L1 Firm,25-Jul-2026 11:58 AM,1.0,6050983.0,M/S DHRUWA KUMAR SINGH,INR,"3,527,481.55",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-16 Mirzapur,2026_UPPRC_1134381_3,06/PM-16/UPPCL/2025-26,CONSTRUCTION OF MULTIPURPOSE HALL AT RAJKIYA HIGH SCHOOL BELAHATTHI DISTT- SONEBHDRA,Finance,Enclosed,ANIL KUMAR SINGH,25-Jul-2026 11:50 AM,finance_2117719.pdf,BOQ Comparative Chart,Project Manager Unit-16,Internal,"Project Manager Unit-16, Project Manager Unit-2, Accountant",ANIL KUMAR SINGH,23-May-2026 04:15 PM,23-May-2026 06:00 PM,techsummary_2117719.pdf (127.05 KB),Technical,Enclosed,ANIL KUMAR SINGH,23-May-2026 04:06 PM,technical_2117719.pdf,Project Manager Unit-16,Internal,"Project Manager Unit-16, Project Manager Unit-02, Accountant",ANIL KUMAR SINGH,25-Jul-2026 11:54 AM,finsummary_2117719.pdf (946.30 KB),AOC,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow||Unit-16 Mirzapur,06/PM-16/UPPCL/2025-26,2026_UPPRC_1134381_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,CONSTRUCTION OF MULTIPURPOSE HALL AT RAJKIYA HIGH SCHOOL BELAHATTHI DISTT- SONEBHDRA,CONSTRUCTION OF MULTIPURPOSE HALL AT RAJKIYA HIGH SCHOOL BELAHATTHI DISTT- SONEBHDRA,As per BID Document ,NA ,"35,45,000",Civil Works,NA ,Tender,90.0,270.0,BELAHATTHI DISTT- SONEBHDRA,231216.0,NA ,NA ,NA ,Mirzapur,No ,No,"71,000",No,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,BID Document,1.0,SBI Bank,"5,900",Nil,Nil,No,08-Apr-2026 09:00 AM,16-Apr-2026 04:00 PM,08-Apr-2026 09:00 AM,16-Apr-2026 02:00 PM,NA ,NA ,08-Apr-2026 09:00 AM,16-Apr-2026 02:00 PM,23-May-2026 06:00 PM,Project Manager Unit-16,"Office of The Project Manager Unit-16, Near Suzuki Bike Agency, Patel Chauraha Bharuhana Mirzapur",AOC
,,,,,,2,6051023,M/S SAMARTH AND COMPANY,16-Apr-2026 09:11 AM,Rejected-AOC,L2 Firm,25-Jul-2026 11:58 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,AOC
