Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
944.0,Nil,Nil,No,03-Jun-2026 05:00 PM,09-Jun-2026 11:00 AM,03-Jun-2026 05:00 PM,09-Jun-2026 10:00 AM,NA ,NA ,03-Jun-2026 05:00 PM,09-Jun-2026 10:00 AM,11-Jun-2026 03:00 PM,"52,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||FD-2, gorakhpur",01/EE/2026-27,2026_UPIDC_1145131_3,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,NIT booklet,Executive Engineer Flood Division-2 Gorakhpur,Executive Engineer Flood Division-2 Gorakhpur,1.0,SBI Bank,Anti erosion work From km. 7.550 to km. 7.800 of Bokta Barwar Bund on the Right Bank of River Rapti in District Gorakhpur,Anti erosion work From km. 7.550 to km. 7.800 of Bokta Barwar Bund on the Right Bank of River Rapti in District Gorakhpur,Please refer Tender documents. ,NA ,"26,11,536",Civil Works,NA ,Tender,90.0,NA ,Gorakhpur,273001.0,NA ,NA ,NA ,Executive Engineer Flood Division-2 Gorakhpur,No ,No,AOC,VAIBHAV SINGH EE,Internal,,VAIBHAV SINGH,12-Jun-2026 02:53 PM,finsummary_2167639.pdf (95.81 KB),Technical,all 2 Bid Admitted,VAIBHAV SINGH,11-Jun-2026 01:52 PM,technical_2167639.pdf,VAIBHAV SINGH EE,Internal,,VAIBHAV SINGH,11-Jun-2026 01:56 PM,11-Jun-2026 03:00 PM,techsummary_2167639.pdf (95.81 KB),Finance,All bid admitted,VAIBHAV SINGH,12-Jun-2026 02:51 PM,finance_2167639.pdf,BOQ Comparative Chart,1,6180358,DILIP KUMAR YADAV,08-Jun-2026 06:54 PM,Rejected-Finance,Hieghst,12-Jun-2026 02:53 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||FD-2, gorakhpur",2026_UPIDC_1145131_3,01/EE/2026-27,Anti erosion work From km. 7.550 to km. 7.800 of Bokta Barwar Bund on the Right Bank of River Rapti in District Gorakhpur,1.0,6175020.0,M/s M.K Traders,INR,"2,611,536",20-Jul-2026,"INR 2,611,536",28.0,VAIBHAV SINGH,20-Jul-2026 02:00 PM,3.pdf (27.00 KB),L1 Bidder,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,6175020,M/s M.K Traders,08-Jun-2026 11:48 AM,Accepted-AOC,Lowest L1,20-Jul-2026 02:00 PM,,,,,,,,,,,,,,,,,AOC
