S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow",02/SE-VII/2026-27,2026_UPIDC_1149249_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"97,600",No,fixed,,Nil,Nil,AS PER TENDER NOTICE-02 LOT-01,AS PER TENDER NOTICE-02 LOT-01,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,180.0,Haidergarh,225124.0,Lucknow ,"Office of Superintending Engineer, VII Circle Irrigation Works, Sarojni Naidu Marg, Lucknow. ",18-May-2026 01:00 PM ,Lucknow,No ,No,Superintending Engineer,"Office of Superintending Engineer, VII Circle Irrigation Works, Sarojni Naidu Marg, Lucknow.",18-May-2026 10:00 AM,23-May-2026 03:00 PM,18-May-2026 10:00 AM,23-May-2026 10:00 AM,NA ,NA ,18-May-2026 10:00 AM,23-May-2026 10:00 AM,15-Jun-2026 10:00 AM,488.0,Nil,Nil,No,AOC,Technical,Summary Uploaded,bhanu pratap singh,11-Jun-2026 04:52 PM,technical_2151497.pdf,Superintending Engineer,Internal,,bhanu pratap singh,19-Jun-2026 04:03 PM,finsummary_2151497.pdf (168.42 KB),Finance,Summary Uploaded,bhanu pratap singh,19-Jun-2026 03:57 PM,finance_2151497.pdf,BOQ Comparative Chart,Superintending Engineer,Internal,,bhanu pratap singh,11-Jun-2026 04:58 PM,15-Jun-2026 10:00 AM,techsummary_2151497.pdf (358.93 KB),09-Jul-2026,"INR 4,491,121.9",180.0,bhanu pratap singh,13-Jul-2026 03:36 PM,AOC02Lot01.pdf (282.00 KB),AOC,1.0,6136607.0,Raj Boux Yadav,INR,"4,491,121.9","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow",2026_UPIDC_1149249_1,02/SE-VII/2026-27,AS PER TENDER NOTICE-02 LOT-01,1,6136971,J P ENTERPRISES,23-May-2026 09:32 AM,Rejected-Finance,L3,19-Jun-2026 04:03 PM,AOC
,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6131898,M/S ASHISH KUMAR,22-May-2026 10:02 PM,Rejected-Technical,Found Ineligible,11-Jun-2026 04:58 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6136757,m/s mohd. zamil,23-May-2026 07:43 AM,Rejected-Finance,L2,19-Jun-2026 04:03 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6136519,M/s Pradeep Kumar Singh,22-May-2026 07:26 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,11-Jun-2026 04:52 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6136607,Raj Boux Yadav,23-May-2026 12:27 AM,Accepted-AOC,L1,13-Jul-2026 03:36 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6136869,Ritisha Enterprises,23-May-2026 09:30 AM,Rejected-Technical,Found Ineligible,11-Jun-2026 04:58 PM,AOC
