Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
29-Apr-2026,"INR 4,982,885.4",90.0,RAM KRISHAN VERMA,25-Jul-2026 02:53 PM,10550AOC.pdf (108.00 KB),AOC,1,5958798,M/S SHAMBHVI MAHAKAL CONSTRUCTION,09-Mar-2026 03:47 PM,Rejected-Finance,Higher than L1,18-Apr-2026 03:15 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Moradabad",2026_UPIDC_1119667_2,03/SE/2025-26,V.R.B 10.550 Lot 02,1.0,5958630.0,R P SINGH CONTRACTOR,INR,"4,982,885.4",Finance,Financial Bid,RAM KRISHAN VERMA,28-Mar-2026 04:25 PM,finance_2082286.pdf,BOQ Comparative Chart,Ram Krishna Verma,Internal,Sanjay Kumar,RAM KRISHAN VERMA,16-Mar-2026 02:18 PM,17-Mar-2026 02:00 PM,techsummary_2082286.pdf (496.04 KB),Technical,Technical Bid,RAM KRISHAN VERMA,16-Mar-2026 02:11 PM,technical_2082286.pdf,Ram Krishna Verma,Internal,Sanjay Kumar,RAM KRISHAN VERMA,18-Apr-2026 03:15 PM,finsummary_2082286.pdf (175.24 KB),AOC,"1,48,000",No,percentage,2.0%,Nil,Nil,25-Feb-2026 10:00 AM,10-Mar-2026 10:00 AM,25-Feb-2026 10:00 AM,09-Mar-2026 05:00 PM,NA ,NA ,25-Feb-2026 10:00 AM,09-Mar-2026 05:00 PM,17-Mar-2026 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Moradabad",03/SE/2025-26,2026_UPIDC_1119667_2,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,V.R.B 10.550 Lot 02,Construction of V.R.B at Km 10.550 of Chandausi Branch.,Please refer Tender documents. ,NA ,"74,00,000",Civil Works - Bridges,NA ,Tender,90.0,90.0,Amroha,244221.0,Moradabad ,Office of the SE MGCCC MBD ,27-Feb-2026 11:00 AM ,Moradabad,No ,No,"2,354",Nil,Nil,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,Tender Doucments,Suprintending Engineer,Madhya Ganga Canal Construction Moradabad,AOC
,,,,,,,2,5958630,R P SINGH CONTRACTOR,09-Mar-2026 02:42 PM,Accepted-AOC,AOC,25-Jul-2026 02:53 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,AOC
