S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,RTGS - RTGS Payment,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,26/MLA/AGRANORTH/26-27,2026_SCIDC_1165481_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,062",UPSCIDCO,AGRA,No,01-Jul-2026 04:00 PM,08-Jul-2026 12:00 PM,01-Jul-2026 04:00 PM,08-Jul-2026 12:00 PM,NA ,NA ,01-Jul-2026 04:00 PM,08-Jul-2026 12:00 PM,14-Jul-2026 05:20 PM,SUPERINTENDING,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra agra","CONSTRUCTION OF C.C. ROAD AND DRAIN FROM BALDEV SIKSHA SADAN TO KAILASH MAHORE HOUSE AT MAHORE SAMAJ BASTI, WARD NO.- 08, NAUBASTA, AGRA.","CONSTRUCTION OF C.C. ROAD AND DRAIN FROM BALDEV SIKSHA SADAN TO KAILASH MAHORE HOUSE AT MAHORE SAMAJ BASTI, WARD NO.- 08, NAUBASTA, AGRA.",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,180.0,180.0,sikandra agra,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,"13,000",No,fixed,,UPSCIDCO,AGRA,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC,Technical,2 out of 3 bids are ok.,Sanjai Gangwar,14-Jul-2026 02:56 PM,technical_2185861.pdf,EXECUTIVE ENGINEER,Internal,,Pramod Kumar,18-Jul-2026 05:45 PM,finsummary_2185861.pdf (937.02 KB),Finance,RATE OF YASH CONSTRUCTION IS ACCEPTED.,Pramod Kumar,18-Jul-2026 02:22 PM,finance_2185861.pdf,BOQ Comparative Chart,EXECUTIVE ENGINEER,Internal,,Pramod Kumar,14-Jul-2026 05:18 PM,14-Jul-2026 05:20 PM,techsummary_2185861.pdf (492.62 KB),18-Jul-2026,"INR 668,277.07",180.0,Pramod Kumar,18-Jul-2026 05:46 PM,26MLA_0001.pdf (937.00 KB),1,6239516,M/S SHREE BANKEY BIHARI CONSTRUCTION,08-Jul-2026 07:28 AM,Rejected-AOC,OK,18-Jul-2026 05:46 PM,1.0,6238175.0,YASH CONSTRUCTION,INR,"668,277.07",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,2026_SCIDC_1165481_1,26/MLA/AGRANORTH/26-27,"CONSTRUCTION OF C.C. ROAD AND DRAIN FROM BALDEV SIKSHA SADAN TO KAILASH MAHORE HOUSE AT MAHORE SAMAJ BASTI, WARD NO.- 08, NAUBASTA, AGRA.",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6239979,OM CONSTRUCTION AND SUPPLIERS,08-Jul-2026 11:11 AM,Not Admitted-Fee/PreQual/Technical,Others-Tender Fees and EMD not submitted by the bidder.,14-Jul-2026 02:56 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6238175,YASH CONSTRUCTION,07-Jul-2026 07:51 PM,Accepted-AOC,OK,18-Jul-2026 05:46 PM,,,,,,,,,,AOC
