Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE MAU,09dt04.04.2026,2026_REDUP_1151578_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,104",Nil,Nil,No,"42,000",No,fixed,,Nil,Nil,22-May-2026 10:00 AM,28-May-2026 01:30 PM,22-May-2026 10:00 AM,28-May-2026 12:00 PM,NA ,NA ,22-May-2026 10:00 AM,28-May-2026 12:00 PM,11-Jun-2026 12:30 PM,1.0,Fee/PreQual/Technical,.pdf,Payment Certificate,Ex.En.R.E.D. Vikas Bhawan Mau,Ex.En.R.E.D. Vikas Bhawan Mau,1.0,SBI Bank,Vikas Khand Ranipur ke gram panchayat khirkhad me shiv shankar ke ghar se Tilaku Ram ke dukan tak Interlocking Karya.,Vikas Khand Ranipur ke gram panchayat khirkhad me shiv shankar ke ghar se Tilaku Ram ke dukan tak Interlocking Karya.,Please refer Tender documents. ,NA ,"20,77,000",Civil Works,NA ,Tender,90.0,90.0,MAU,275101.0,NA ,NA ,NA ,Ex.En.R.E.D. Vikas Bhawan Mau,No ,No,AOC,EE RED MAU,Internal,"E.E.A.K.Verma,D.A.O.Kunwar Raghavendra Singh,AE Jai Prakash Singh",ARUN KUMAR VERMA,04-Jul-2026 06:28 PM,finsummary_2157007.pdf (362.97 KB),Technical,Two Technical Bid found,ARUN KUMAR VERMA,09-Jun-2026 06:28 PM,technical_2157007.pdf,EE RED MAU,Internal,"E.E.A.K.Verma,D.A.O.Kunwar Raghavendra Singh,AE Jai Prakash Singh",ARUN KUMAR VERMA,09-Jun-2026 08:52 PM,11-Jun-2026 12:30 PM,techsummary_2157007.pdf (362.97 KB),Finance,Two financial Bid found,ARUN KUMAR VERMA,04-Jul-2026 12:44 PM,finance_2157007.pdf,BOQ Comparative Chart,1.0,6138876.0,AKHILENDRA SINGH,INR,"1,754,440.63",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE MAU,2026_REDUP_1151578_1,09dt04.04.2026,Vikas Khand Ranipur ke gram panchayat khirkhad me shiv shankar ke ghar se Tilaku Ram ke dukan tak Interlocking Karya.,1.0,6138876.0,AKHILENDRA SINGH,24-May-2026 02:21 PM,Accepted-AOC,LOWEST RATE FOUND,04-Jul-2026 06:30 PM,04-Jul-2026,"INR 1,754,440.63",90.0,ARUN KUMAR VERMA,04-Jul-2026 06:30 PM,KhirkhadAOC.pdf (197.00 KB),M/S AKhilendra Singh Cont. and Sup. FINANCIAL BID RATE FOUND LOWEST AND BELOW THE RATE OF DIPARTMENTAL RATE HANCE A.O.C.GENERATED IN THE NAME OF M/S AKhilendra Singh Cont. And Sup.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Document,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6138988.0,Shri Rajesh Kumar Rai,24-May-2026 03:15 PM,Rejected-Finance,SECOND LOWEST RATE FOUND,04-Jul-2026 06:28 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
