S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.2,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
1.0,Revocation,Revocation,01-Jul-2026 11:48 AM,Samitilettergm.pdf ,972.61,Technical Opening,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow,2026_UPPRC_1149493_1,14/UPPCL/GM-5/E-TENDER/2026-27,"Work of Lighting and Projection Mapping/ Facade Lighting at Gorakhgiri Parvat, District Mahoba (U.P.)",1.0,6139386.0,VJ ELECTRICALS AND CONSTRUCTION LLP,INR,"55,988,944.21",1,6155451,Insolox Sports And Infratech Pvt Ltd,01-Jun-2026 02:07 PM,Rejected-Technical,Disqualified,01-Jul-2026 01:15 PM,16-Jul-2026,"INR 55,988,944.21",270.0,SURESH CHANDRA YADAV,16-Jul-2026 04:16 PM,AOC.pdf (1352.00 KB),"General Manager,Zone-5",Internal,"General Manager,Zone-2,Project Manager,Unit-13,Accountant,unit-13",SURESH CHANDRA YADAV,01-Jul-2026 01:15 PM,02-Jul-2026 02:00 PM,techsummary_2151926.pdf (989.29 KB),Finance,Summary_1149493_1_F,SURESH CHANDRA YADAV,03-Jul-2026 05:27 PM,finance_2151926.pdf,BOQ Comparative Chart,"General Manager,Zone-5",Internal,"General Manager,Zone-2,Project Manager,Unit-13,Accountant,unit-13",SURESH CHANDRA YADAV,03-Jul-2026 06:14 PM,finsummary_2151926.pdf (989.29 KB),Technical,Summary,SURESH CHANDRA YADAV,01-Jul-2026 01:11 PM,technical_2151926.pdf,AOC,"17,700",Nil,Nil,No,"11,31,000",No,fixed,,Nil,Nil,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-5 Lucknow,14/UPPCL/GM-5/E-TENDER/2026-27,2026_UPPRC_1149493_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,23-May-2026 09:00 AM,01-Jun-2026 04:00 PM,23-May-2026 09:00 AM,01-Jun-2026 03:00 PM,NA ,NA ,23-May-2026 09:00 AM,01-Jun-2026 03:00 PM,02-Jul-2026 02:00 PM,"General Manager, Zone-5","General Manager, Zone-5, U.P. Projects Corporation Ltd. Gomti Barrage, Left Bank, Gomti Nagar, Lucknow","Work of Lighting and Projection Mapping/ Facade Lighting at Gorakhgiri Parvat, District Mahoba (U.P.)","Work of Lighting and Projection Mapping/ Facade Lighting at Gorakhgiri Parvat, District Mahoba (U.P.)","Work of Lighting and Projection Mapping/ Facade Lighting at Gorakhgiri Parvat, District Mahoba (U.P.) ",NA ,"5,65,26,000",Civil Works,NA ,Tender,90.0,270.0,District Mahoba (U.P.),210001.0,"General Manager, Zone-5 ","General Manager, Zone-5, U.P. Projects Corporation Ltd. Gomti Barrage, Left Bank, Gomti Nagar, Lucknow ",25-May-2026 02:00 PM ,"General Manager, Zone-5",No ,No,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,1,Date Extended,Date,,AOC
,,,,,,,,,,,,,,,,2,6145469,M/s S. N & Company,01-Jun-2026 11:32 AM,Rejected-AOC,Qualified,16-Jul-2026 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,2,Corrigendum,Other,,AOC
,,,,,,,,,,,,,,,,3,6139386,VJ ELECTRICALS AND CONSTRUCTION LLP,30-May-2026 10:29 AM,Accepted-AOC,Qualified,16-Jul-2026 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Corrigendum,Technical Bid,,AOC
