Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
22-Jun-2026,"INR 2,319,270",120.0,Vishnoo Kumar,28-Jul-2026 02:51 PM,nursery.pdf (397.00 KB),1,6125977,M/S AMAZING CONSTRUCTIONS,22-May-2026 11:21 AM,Accepted-AOC,L1,28-Jul-2026 02:51 PM,1.0,6125977.0,M/S AMAZING CONSTRUCTIONS,INR,"2,319,270",Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GHAZIABAD,2026_REDUP_1149277_2,NIT - 32 dt 02.04.2026 Tender 02,Construction work of strengthening the boundary wall and repair of the Director Camp Office at the Government Nursery Kavinagar.,Finance,Summary,VINOD KUMAR,15-Jun-2026 03:24 PM,finance_2151585.pdf,BOQ Comparative Chart,EE RED GZB,Internal,,VINOD KUMAR,11-Jun-2026 04:06 PM,15-Jun-2026 12:30 PM,techsummary_2151585.pdf (388.36 KB),Technical,Summary,VINOD KUMAR,11-Jun-2026 04:03 PM,technical_2151585.pdf,EE RED GZB,Internal,,VINOD KUMAR,15-Jun-2026 03:26 PM,finsummary_2151585.pdf (22.24 KB),AOC,"57,000",No,fixed,,Nil,Nil,16-May-2026 03:00 PM,23-May-2026 12:30 PM,16-May-2026 03:00 PM,22-May-2026 12:00 PM,NA ,NA ,16-May-2026 03:00 PM,22-May-2026 12:00 PM,15-Jun-2026 12:30 PM,1.0,Date extend,Date,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GHAZIABAD,NIT - 32 dt 02.04.2026 Tender 02,2026_REDUP_1149277_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,SBD,854.0,Nil,Nil,No,EE,RED GZB,Construction work of strengthening the boundary wall and repair of the Director Camp Office at the Government Nursery Kavinagar.,Construction work of strengthening the boundary wall and repair of the Director Camp Office at the Government Nursery Kavinagar.,Please refer Tender documents. ,NA ,"28,25,000",Civil Works,NA ,Tender,90.0,120.0,Ghaziabad,201001.0,NA ,NA ,NA ,Ghaziabad,No ,No,AOC
,,,,,,2,6127646,M/S MEGHA CONSTRUCTION,21-May-2026 08:54 PM,Rejected-Finance,L2,15-Jun-2026 03:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,6132324,M/S SANTOSH ASSOCIATES,21-May-2026 06:12 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,11-Jun-2026 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
