S.No,Instrument Type,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,RTGS - RTGS Payment,Executive Engineer,up state construction and infrastructure development corporation ltd. Lalitpur near DPRO office,"1,062",EXECUTIVE ENGINEER UPSCIDCO Ltd.,Lalitpur,No,"12,300",No,fixed,,EXECUTIVE ENGINEER UPSCIDCO Ltd.,Lalitpur,"BUNDELKHAND VIKAS NIDHI 2025-26 KE ANTARGAT BLOCK- TALBEHAT KE GRAM MAVLEN ME SARVAJANIK STHAN PAR TEEN SHED WITH CHABUTRA KA NIRMAN KARYA,DIST- LALITPUR","BUNDELKHAND VIKAS NIDHI 2025-26 KE ANTARGAT BLOCK- TALBEHAT KE GRAM MAVLEN ME SARVAJANIK STHAN PAR TEEN SHED WITH CHABUTRA KA NIRMAN KARYA,DIST- LALITPUR",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,120.0,VILLAGE MAVLEN BLOCK TALBEHAT,284126.0,NA ,NA ,NA ,LALITPUR,No ,No,1,Fee/PreQual/Technical,.pdf,TECHNICAL/DOCUMENT,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Banda,11/EE/ET/LTP/2025-26,2026_SCIDC_1104405_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,07-Jan-2026 12:00 PM,17-Jan-2026 03:30 PM,07-Jan-2026 12:00 PM,17-Jan-2026 03:00 PM,NA ,NA ,07-Jan-2026 12:00 PM,17-Jan-2026 03:00 PM,31-Jan-2026 10:00 AM,AOC,RAJESH CHAUDHARY,Internal,"EXECUTIVE ENGINEER, ASSISTANT ACCOUNTANT",Rajesh Chaudhary,31-Jan-2026 07:36 AM,31-Jan-2026 10:00 AM,techsummary_2037320.pdf (333.82 KB),Finance,DEEPAK MISHRA L1,Rajesh Chaudhary,01-Jul-2026 07:08 AM,finance_2037320.pdf,BOQ Comparative Chart,RAJESH CHAUDHARY,Internal,"EXECUTIVE ENGINEER, ASSISTANT ACCOUNTANT",Rajesh Chaudhary,01-Jul-2026 07:13 AM,finsummary_2037320.pdf (1809.48 KB),Technical,Two bids were found in order and all tender documents were found to be complete.,Rajesh Chaudhary,31-Jan-2026 07:34 AM,technical_2037320.pdf,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Banda,2026_SCIDC_1104405_1,11/EE/ET/LTP/2025-26,"BUNDELKHAND VIKAS NIDHI 2025-26 KE ANTARGAT BLOCK- TALBEHAT KE GRAM MAVLEN ME SARVAJANIK STHAN PAR TEEN SHED WITH CHABUTRA KA NIRMAN KARYA,DIST- LALITPUR",1.0,5799332.0,DEEPAK MISHRA,INR,"612,235.68",1,5799332,DEEPAK MISHRA,12-Jan-2026 08:01 AM,Accepted-AOC,L1,01-Jul-2026 08:24 AM,01-Jul-2026,"INR 612,235.68",120.0,Rajesh Chaudhary,01-Jul-2026 08:24 AM,loimavlen.pdf (1098.00 KB),DEEPAK MISHRA L1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5802642,PRAMOD KUMAR JAIN,14-Jan-2026 09:57 AM,Rejected-Finance,L2,01-Jul-2026 07:13 AM,,,,,,,,AOC
