Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
21-Jul-2026,"INR 3,960,783",120.0,Satish Chand Raghvendram,21-Jul-2026 02:37 PM,khanpur.pdf (96.00 KB),khanpur,1,6150869,M/S VIMAL KUMAR SINGH,29-May-2026 11:24 AM,Accepted-AOC,winner,21-Jul-2026 02:37 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE SHAHJAHANPUR,2026_REDUP_1148278_8,06 Date 02-04-2026 Twarit spn,khanpur ramveer,1.0,6150869.0,M/S VIMAL KUMAR SINGH,INR,"3,960,783",Technical,bbbbbbbbbbbb,Satish Chand Raghvendram,11-Jun-2026 12:36 PM,,ee red,Internal,AE RED DAO RED SPN,Satish Chand Raghvendram,21-Jul-2026 02:35 PM,finsummary_2149856.pdf (95.79 KB),Finance,kkkkkkkkkkkkk,Satish Chand Raghvendram,21-Jul-2026 02:31 PM,,BOQ Comparative Chart,ee red,Internal,ae red dao red,Satish Chand Raghvendram,11-Jun-2026 12:38 PM,16-Jun-2026 12:00 PM,techsummary_2149856.pdf (329.99 KB),AOC,executive Engineer,2nd floor vikas bhawan spn,1,Fee/PreQual/Technical,.pdf,nit,"67,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"2,354",Nil,Nil,No,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE SHAHJAHANPUR,06 Date 02-04-2026 Twarit spn,2026_REDUP_1148278_8,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,khanpur ramveer,Interlocking work from Ramveer Singh house to the canal culvert in village Khanpur of development block Dadraul,Please refer Tender documents. ,NA ,"33,64,000",Civil Works - Roads,interlocking ,Rate Contract,90.0,120.0,shahjahanpur,242001.0,NA ,NA ,NA ,vikas bhawan shahjahanpur,No ,No,15-May-2026 10:00 AM,30-May-2026 12:30 PM,15-May-2026 10:00 AM,29-May-2026 04:00 PM,NA ,NA ,15-May-2026 10:30 AM,29-May-2026 04:00 PM,16-Jun-2026 12:00 PM,AOC
,,,,,,,2,6145281,Rakshpal Singh,27-May-2026 01:28 PM,Rejected-Finance,atpar,21-Jul-2026 02:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
