Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,pdf,eeredallahabad,eeredallahabad,"23,000",No,fixed,,Nil,Nil,11-May-2026 06:55 PM,19-May-2026 02:00 PM,11-May-2026 06:55 PM,18-May-2026 05:00 PM,NA ,NA ,11-May-2026 06:55 PM,18-May-2026 05:00 PM,19-Jun-2026 01:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,Notice No. 26 date 06-04-2026,2026_REDUP_1147541_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Name of Work - Construction of Interlocking road from Pakki Sadak Bigahaiya Sampark marg to Mahendra yadav house in Village Shekhpur Sathwa,Name of Work - Construction of Interlocking road from Pakki Sadak Bigahaiya Sampark marg to Mahendra yadav house in Village Shekhpur Sathwa,Please refer Tender documents. ,NA ,"11,11,000",Civil Works,NA ,Tender,90.0,NA ,eeredallahabad,211002.0,NA ,NA ,NA ,eeredallahabad,No ,No,1.0,SBI Bank,"2,500",Nil,Nil,No,AOC,Er SP Mishra,Internal,Er DP Mishra,Satyaprakash Mishra,24-Jun-2026 07:44 PM,finsummary_2146887.pdf (576.15 KB),Technical,d,Satyaprakash Mishra,19-May-2026 04:36 PM,,Er SP Mishra,Internal,,Satyaprakash Mishra,16-Jun-2026 07:51 PM,19-Jun-2026 01:00 PM,techsummary_2146887.pdf (524.27 KB),Finance,d,Satyaprakash Mishra,20-Jun-2026 02:40 PM,,BOQ Comparative Chart,1.0,6115778.0,M/s Manoj Kumar Yadav,INR,"1,100,123.32",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE ALLAHABAD,2026_REDUP_1147541_3,Notice No. 26 date 06-04-2026,Name of Work - Construction of Interlocking road from Pakki Sadak Bigahaiya Sampark marg to Mahendra yadav house in Village Shekhpur Sathwa,1,6115764,M/S JAGANNATH,16-May-2026 08:17 PM,Rejected-Finance,HIGHER,24-Jun-2026 07:44 PM,04-Jul-2026,"INR 1,100,123.32",90.0,Satyaprakash Mishra,04-Jul-2026 01:08 PM,shekhpur.pdf (574.00 KB),AWARD OF CONTRACT,AOC
2.0,Finance,.xls,xls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6115778,M/s Manoj Kumar Yadav,18-May-2026 11:16 AM,Accepted-AOC,accepted,04-Jul-2026 01:11 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6115789,M/S RAJENDRA KUMAR,16-May-2026 08:12 PM,Rejected-Finance,HIGHER,24-Jun-2026 07:44 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6120542,NEELAM ENTERPRISES,18-May-2026 03:07 PM,Rejected-Technical,Non Responsive,16-Jun-2026 07:51 PM,,,,,,,,AOC
